year,depart_time,origin,destination,travel_time
2018,8:30:00,481130176052,,2412
2018,8:30:00,481130176052,,1983
2018,8:30:00,481130084007,,2571
2018,8:30:00,481130084007,,1863
2018,8:30:00,481130084007,,2232
2018,8:30:00,481130084007,,2002
2018,8:30:00,481130085003,,1707
2018,8:30:00,481130085003,,1560
2018,8:30:00,481130085003,,2940
2018,8:30:00,481130085003,,2710
2018,8:30:00,481130085004,,1300
2018,8:30:00,481130085004,,1305
2018,8:30:00,481130085004,,3257
2018,8:30:00,481130085004,,3027
2018,8:30:00,481130090002,,1279
2018,8:30:00,481130090002,,1581
2018,8:30:00,481130090002,,3248
2018,8:30:00,481130090002,,3018
2018,8:30:00,481130090004,,1608
2018,8:30:00,481130090004,,2596
2018,8:30:00,481130090004,,3287
2018,8:30:00,481130090004,,3057
2018,8:30:00,481130084001,,2364
2018,8:30:00,481130084001,,1656
2018,8:30:00,481130084001,,2317
2018,8:30:00,481130084001,,2087
2018,8:30:00,481130085002,,2211
2018,8:30:00,481130085002,,2116
2018,8:30:00,481130085002,,2921
2018,8:30:00,481130085002,,2691
2018,8:30:00,481130091011,,1103
2018,8:30:00,481130091011,,1832
2018,8:30:00,481130091011,,3453
