,year,depart_time,origin,destination,travel_time
81904,2018,8:00:00,4.8113E+11,4.8113E+11,1444
81967,2018,8:00:00,4.8113E+11,4.8113E+11,1430
81968,2018,8:00:00,4.8113E+11,4.8113E+11,1507
81983,2018,8:00:00,4.8113E+11,4.8113E+11,1238
81996,2018,8:00:00,4.8113E+11,4.8113E+11,1751
82001,2018,8:00:00,4.8113E+11,4.8113E+11,1295
82004,2018,8:00:00,4.8113E+11,4.8113E+11,1796
82007,2018,8:00:00,4.8113E+11,4.8113E+11,1764
82008,2018,8:00:00,4.8113E+11,4.8113E+11,1399
82009,2018,8:00:00,4.8113E+11,4.8113E+11,54
82010,2018,8:00:00,4.8113E+11,4.8113E+11,659
82012,2018,8:00:00,4.8113E+11,4.8113E+11,1529
82014,2018,8:00:00,4.8113E+11,4.8113E+11,1794
82017,2018,8:00:00,4.8113E+11,4.8113E+11,1455
82018,2018,8:00:00,4.8113E+11,4.8113E+11,1756
82019,2018,8:00:00,4.8113E+11,4.8113E+11,1471
82020,2018,8:00:00,4.8113E+11,4.8113E+11,1412
82021,2018,8:00:00,4.8113E+11,4.8113E+11,1394
82022,2018,8:00:00,4.8113E+11,4.8113E+11,1622
82023,2018,8:00:00,4.8113E+11,4.8113E+11,1379
82024,2018,8:00:00,4.8113E+11,4.8113E+11,1299
82025,2018,8:00:00,4.8113E+11,4.8113E+11,1441
82026,2018,8:00:00,4.8113E+11,4.8113E+11,1606
82027,2018,8:00:00,4.8113E+11,4.8113E+11,1578
82028,2018,8:00:00,4.8113E+11,4.8113E+11,1681
82029,2018,8:00:00,4.8113E+11,4.8113E+11,1147
82030,2018,8:00:00,4.8113E+11,4.8113E+11,1786
82034,2018,8:00:00,4.8113E+11,4.8113E+11,1745
82044,2018,8:00:00,4.8113E+11,4.8113E+11,1800
82053,2018,8:00:00,4.8113E+11,4.8113E+11,1217
82054,2018,8:00:00,4.8113E+11,4.8113E+11,1487
82056,2018,8:00:00,4.8113E+11,4.8113E+11,1506
82059,2018,8:00:00,4.8113E+11,4.8113E+11,1695
82060,2018,8:00:00,4.8113E+11,4.8113E+11,1687
82061,2018,8:00:00,4.8113E+11,4.8113E+11,1011
82062,2018,8:00:00,4.8113E+11,4.8113E+11,1092
82103,2018,8:00:00,4.8113E+11,4.8113E+11,1378
82105,2018,8:00:00,4.8113E+11,4.8113E+11,1318
82106,2018,8:00:00,4.8113E+11,4.8113E+11,1775
82165,2018,8:00:00,4.8113E+11,4.8113E+11,740
82168,2018,8:00:00,4.8113E+11,4.8113E+11,1230
82172,2018,8:00:00,4.8113E+11,4.8113E+11,1536
82173,2018,8:00:00,4.8113E+11,4.8113E+11,1349
82174,2018,8:00:00,4.8113E+11,4.8113E+11,658
82175,2018,8:00:00,4.8113E+11,4.8113E+11,108
82194,2018,8:00:00,4.8113E+11,4.8113E+11,1750
82195,2018,8:00:00,4.8113E+11,4.8113E+11,1744
82210,2018,8:00:00,4.8113E+11,4.8113E+11,1735
82217,2018,8:00:00,4.8113E+11,4.8113E+11,1616
82218,2018,8:00:00,4.8113E+11,4.8113E+11,1697
82234,2018,8:00:00,4.8113E+11,4.8113E+11,727
82235,2018,8:00:00,4.8113E+11,4.8113E+11,1507
82236,2018,8:00:00,4.8113E+11,4.8113E+11,1058
82237,2018,8:00:00,4.8113E+11,4.8113E+11,1703
82238,2018,8:00:00,4.8113E+11,4.8113E+11,1758
82240,2018,8:00:00,4.8113E+11,4.8113E+11,1752
82247,2018,8:00:00,4.8113E+11,4.8113E+11,1069
82248,2018,8:00:00,4.8113E+11,4.8113E+11,910
82249,2018,8:00:00,4.8113E+11,4.8113E+11,1607
82250,2018,8:00:00,4.8113E+11,4.8113E+11,1383
82268,2018,8:00:00,4.8113E+11,4.8113E+11,1788
82271,2018,8:00:00,4.8113E+11,4.8113E+11,1495
82272,2018,8:00:00,4.8113E+11,4.8113E+11,1173
82273,2018,8:00:00,4.8113E+11,4.8113E+11,1409
82275,2018,8:00:00,4.8113E+11,4.8113E+11,1615
82277,2018,8:00:00,4.8113E+11,4.8113E+11,1792
82283,2018,8:00:00,4.8113E+11,4.8113E+11,160
82284,2018,8:00:00,4.8113E+11,4.8113E+11,1190
82285,2018,8:00:00,4.8113E+11,4.8113E+11,1319
82286,2018,8:00:00,4.8113E+11,4.8113E+11,1061
82287,2018,8:00:00,4.8113E+11,4.8113E+11,1515
82289,2018,8:00:00,4.8113E+11,4.8113E+11,1153
82290,2018,8:00:00,4.8113E+11,4.8113E+11,815
82291,2018,8:00:00,4.8113E+11,4.8113E+11,1760
82293,2018,8:00:00,4.8113E+11,4.8113E+11,1545
82308,2018,8:00:00,4.8113E+11,4.8113E+11,1789
82335,2018,8:00:00,4.8113E+11,4.8113E+11,1648
82336,2018,8:00:00,4.8113E+11,4.8113E+11,1726
82344,2018,8:00:00,4.8113E+11,4.8113E+11,1594
82346,2018,8:00:00,4.8113E+11,4.8113E+11,1478
82347,2018,8:00:00,4.8113E+11,4.8113E+11,1414
82381,2018,8:00:00,4.8113E+11,4.8113E+11,1720
82387,2018,8:00:00,4.8113E+11,4.8113E+11,1612
82388,2018,8:00:00,4.8113E+11,4.8113E+11,1652
82389,2018,8:00:00,4.8113E+11,4.8113E+11,1400
82390,2018,8:00:00,4.8113E+11,4.8113E+11,1233
82391,2018,8:00:00,4.8113E+11,4.8113E+11,1751
82392,2018,8:00:00,4.8113E+11,4.8113E+11,1603
82393,2018,8:00:00,4.8113E+11,4.8113E+11,1624
82394,2018,8:00:00,4.8113E+11,4.8113E+11,1530
82395,2018,8:00:00,4.8113E+11,4.8113E+11,1306
82401,2018,8:00:00,4.8113E+11,4.8113E+11,1529
82406,2018,8:00:00,4.8113E+11,4.8113E+11,1127
82407,2018,8:00:00,4.8113E+11,4.8113E+11,1272
82408,2018,8:00:00,4.8113E+11,4.8113E+11,1582
82409,2018,8:00:00,4.8113E+11,4.8113E+11,1393
82423,2018,8:00:00,4.8113E+11,4.8113E+11,1798
82425,2018,8:00:00,4.8113E+11,4.8113E+11,1771
82426,2018,8:00:00,4.8113E+11,4.8113E+11,1505
82427,2018,8:00:00,4.8113E+11,4.8113E+11,1183
82428,2018,8:00:00,4.8113E+11,4.8113E+11,1419
82430,2018,8:00:00,4.8113E+11,4.8113E+11,1437
82431,2018,8:00:00,4.8113E+11,4.8113E+11,1715
82432,2018,8:00:00,4.8113E+11,4.8113E+11,1646
82434,2018,8:00:00,4.8113E+11,4.8113E+11,1191
82435,2018,8:00:00,4.8113E+11,4.8113E+11,156
82436,2018,8:00:00,4.8113E+11,4.8113E+11,1657
82437,2018,8:00:00,4.8113E+11,4.8113E+11,1678
82438,2018,8:00:00,4.8113E+11,4.8113E+11,1337
82440,2018,8:00:00,4.8113E+11,4.8113E+11,1615
82441,2018,8:00:00,4.8113E+11,4.8113E+11,1559
82444,2018,8:00:00,4.8113E+11,4.8113E+11,1530
82445,2018,8:00:00,4.8113E+11,4.8113E+11,1791
82458,2018,8:00:00,4.8113E+11,4.8113E+11,1774
82482,2018,8:00:00,4.8113E+11,4.8113E+11,1742
82483,2018,8:00:00,4.8113E+11,4.8113E+11,1678
82498,2018,8:00:00,4.8113E+11,4.8113E+11,1434
82499,2018,8:00:00,4.8113E+11,4.8113E+11,1662
82500,2018,8:00:00,4.8113E+11,4.8113E+11,1410
82501,2018,8:00:00,4.8113E+11,4.8113E+11,1243
82502,2018,8:00:00,4.8113E+11,4.8113E+11,1761
82503,2018,8:00:00,4.8113E+11,4.8113E+11,1613
82504,2018,8:00:00,4.8113E+11,4.8113E+11,1643
82505,2018,8:00:00,4.8113E+11,4.8113E+11,1594
82506,2018,8:00:00,4.8113E+11,4.8113E+11,1128
82512,2018,8:00:00,4.8113E+11,4.8113E+11,1539
82517,2018,8:00:00,4.8113E+11,4.8113E+11,1211
82518,2018,8:00:00,4.8113E+11,4.8113E+11,1293
82520,2018,8:00:00,4.8113E+11,4.8113E+11,1688
82527,2018,8:00:00,4.8113E+11,4.8113E+11,1619
82528,2018,8:00:00,4.8113E+11,4.8113E+11,1645
82535,2018,8:00:00,4.8113E+11,4.8113E+11,1337
82536,2018,8:00:00,4.8113E+11,4.8113E+11,1420
82538,2018,8:00:00,4.8113E+11,4.8113E+11,1659
82540,2018,8:00:00,4.8113E+11,4.8113E+11,1321
82541,2018,8:00:00,4.8113E+11,4.8113E+11,870
82542,2018,8:00:00,4.8113E+11,4.8113E+11,883
82543,2018,8:00:00,4.8113E+11,4.8113E+11,857
82546,2018,8:00:00,4.8113E+11,4.8113E+11,1659
82547,2018,8:00:00,4.8113E+11,4.8113E+11,130
82548,2018,8:00:00,4.8113E+11,4.8113E+11,858
82549,2018,8:00:00,4.8113E+11,4.8113E+11,932
82551,2018,8:00:00,4.8113E+11,4.8113E+11,1789
82578,2018,8:00:00,4.8113E+11,4.8113E+11,1769
82593,2018,8:00:00,4.8113E+11,4.8113E+11,1754
82599,2018,8:00:00,4.8113E+11,4.8113E+11,1563
82600,2018,8:00:00,4.8113E+11,4.8113E+11,1652
82611,2018,8:00:00,4.8113E+11,4.8113E+11,1417
82612,2018,8:00:00,4.8113E+11,4.8113E+11,1353
82629,2018,8:00:00,4.8113E+11,4.8113E+11,1613
82631,2018,8:00:00,4.8113E+11,4.8113E+11,1740
82632,2018,8:00:00,4.8113E+11,4.8113E+11,894
82635,2018,8:00:00,4.8113E+11,4.8113E+11,1719
82639,2018,8:00:00,4.8113E+11,4.8113E+11,1054
82640,2018,8:00:00,4.8113E+11,4.8113E+11,629
82642,2018,8:00:00,4.8113E+11,4.8113E+11,1461
82643,2018,8:00:00,4.8113E+11,4.8113E+11,1296
82644,2018,8:00:00,4.8113E+11,4.8113E+11,1568
82647,2018,8:00:00,4.8113E+11,4.8113E+11,1645
82651,2018,8:00:00,4.8113E+11,4.8113E+11,1284
82652,2018,8:00:00,4.8113E+11,4.8113E+11,1357
82653,2018,8:00:00,4.8113E+11,4.8113E+11,1788
82660,2018,8:00:00,4.8113E+11,4.8113E+11,1694
82664,2018,8:00:00,4.8113E+11,4.8113E+11,1626
82666,2018,8:00:00,4.8113E+11,4.8113E+11,1720
82673,2018,8:00:00,4.8113E+11,4.8113E+11,1410
82674,2018,8:00:00,4.8113E+11,4.8113E+11,1393
82676,2018,8:00:00,4.8113E+11,4.8113E+11,1620
82678,2018,8:00:00,4.8113E+11,4.8113E+11,1611
82679,2018,8:00:00,4.8113E+11,4.8113E+11,943
82680,2018,8:00:00,4.8113E+11,4.8113E+11,956
82681,2018,8:00:00,4.8113E+11,4.8113E+11,930
82687,2018,8:00:00,4.8113E+11,4.8113E+11,1357
82688,2018,8:00:00,4.8113E+11,4.8113E+11,1543
82689,2018,8:00:00,4.8113E+11,4.8113E+11,858
82690,2018,8:00:00,4.8113E+11,4.8113E+11,102
82691,2018,8:00:00,4.8113E+11,4.8113E+11,725
82693,2018,8:00:00,4.8113E+11,4.8113E+11,1774
82735,2018,8:00:00,4.8113E+11,4.8113E+11,1684
82736,2018,8:00:00,4.8113E+11,4.8113E+11,1762
82744,2018,8:00:00,4.8113E+11,4.8113E+11,1383
82746,2018,8:00:00,4.8113E+11,4.8113E+11,1514
82747,2018,8:00:00,4.8113E+11,4.8113E+11,1450
82774,2018,8:00:00,4.8113E+11,4.8113E+11,1780
82781,2018,8:00:00,4.8113E+11,4.8113E+11,1756
82785,2018,8:00:00,4.8113E+11,4.8113E+11,1519
82787,2018,8:00:00,4.8113E+11,4.8113E+11,967
82790,2018,8:00:00,4.8113E+11,4.8113E+11,1680
82794,2018,8:00:00,4.8113E+11,4.8113E+11,1127
82795,2018,8:00:00,4.8113E+11,4.8113E+11,702
82797,2018,8:00:00,4.8113E+11,4.8113E+11,1534
82798,2018,8:00:00,4.8113E+11,4.8113E+11,1369
82799,2018,8:00:00,4.8113E+11,4.8113E+11,1641
82802,2018,8:00:00,4.8113E+11,4.8113E+11,1479
82804,2018,8:00:00,4.8113E+11,4.8113E+11,1746
82806,2018,8:00:00,4.8113E+11,4.8113E+11,1133
82807,2018,8:00:00,4.8113E+11,4.8113E+11,1307
82808,2018,8:00:00,4.8113E+11,4.8113E+11,1709
82809,2018,8:00:00,4.8113E+11,4.8113E+11,1405
82816,2018,8:00:00,4.8113E+11,4.8113E+11,1706
82817,2018,8:00:00,4.8113E+11,4.8113E+11,1732
82821,2018,8:00:00,4.8113E+11,4.8113E+11,1788
82824,2018,8:00:00,4.8113E+11,4.8113E+11,1261
82825,2018,8:00:00,4.8113E+11,4.8113E+11,1137
82827,2018,8:00:00,4.8113E+11,4.8113E+11,1542
82828,2018,8:00:00,4.8113E+11,4.8113E+11,1760
82829,2018,8:00:00,4.8113E+11,4.8113E+11,1408
82830,2018,8:00:00,4.8113E+11,4.8113E+11,840
82831,2018,8:00:00,4.8113E+11,4.8113E+11,807
82832,2018,8:00:00,4.8113E+11,4.8113E+11,781
82834,2018,8:00:00,4.8113E+11,4.8113E+11,1591
82835,2018,8:00:00,4.8113E+11,4.8113E+11,1690
82836,2018,8:00:00,4.8113E+11,4.8113E+11,930
82837,2018,8:00:00,4.8113E+11,4.8113E+11,744
82838,2018,8:00:00,4.8113E+11,4.8113E+11,56
82841,2018,8:00:00,4.8113E+11,4.8113E+11,1164
82843,2018,8:00:00,4.8113E+11,4.8113E+11,1340
82844,2018,8:00:00,4.8113E+11,4.8113E+11,1760
82846,2018,8:00:00,4.8113E+11,4.8113E+11,1509
82847,2018,8:00:00,4.8113E+11,4.8113E+11,1748
82848,2018,8:00:00,4.8113E+11,4.8113E+11,1689
82849,2018,8:00:00,4.8113E+11,4.8113E+11,1619
82850,2018,8:00:00,4.8113E+11,4.8113E+11,1645
82851,2018,8:00:00,4.8113E+11,4.8113E+11,1656
82852,2018,8:00:00,4.8113E+11,4.8113E+11,1687
82860,2018,8:00:00,4.8113E+11,4.8113E+11,1552
82861,2018,8:00:00,4.8113E+11,4.8113E+11,1492
82862,2018,8:00:00,4.8113E+11,4.8113E+11,1785
82864,2018,8:00:00,4.8113E+11,4.8113E+11,1709
82867,2018,8:00:00,4.8113E+11,4.8113E+11,1486
82880,2018,8:00:00,4.8113E+11,4.8113E+11,1528
82881,2018,8:00:00,4.8113E+11,4.8113E+11,1569
82900,2018,8:00:00,4.8113E+11,4.8113E+11,1710
82901,2018,8:00:00,4.8113E+11,4.8113E+11,1646
82919,2018,8:00:00,4.8113E+11,4.8113E+11,856
82921,2018,8:00:00,4.8113E+11,4.8113E+11,1769
82922,2018,8:00:00,4.8113E+11,4.8113E+11,1602
82926,2018,8:00:00,4.8113E+11,4.8113E+11,962
82927,2018,8:00:00,4.8113E+11,4.8113E+11,792
82929,2018,8:00:00,4.8113E+11,4.8113E+11,1385
82930,2018,8:00:00,4.8113E+11,4.8113E+11,1220
82931,2018,8:00:00,4.8113E+11,4.8113E+11,1492
82941,2018,8:00:00,4.8113E+11,4.8113E+11,1742
82943,2018,8:00:00,4.8113E+11,4.8113E+11,1669
82951,2018,8:00:00,4.8113E+11,4.8113E+11,1709
82969,2018,8:00:00,4.8113E+11,4.8113E+11,1397
82971,2018,8:00:00,4.8113E+11,4.8113E+11,1692
82972,2018,8:00:00,4.8113E+11,4.8113E+11,1795
82973,2018,8:00:00,4.8113E+11,4.8113E+11,1597
82981,2018,8:00:00,4.8113E+11,4.8113E+11,1473
83001,2018,8:00:00,4.8113E+11,4.8113E+11,1099
83002,2018,8:00:00,4.8113E+11,4.8113E+11,1176
83003,2018,8:00:00,4.8113E+11,4.8113E+11,1580
83010,2018,8:00:00,4.8113E+11,4.8113E+11,1733
83014,2018,8:00:00,4.8113E+11,4.8113E+11,1683
83024,2018,8:00:00,4.8113E+11,4.8113E+11,1647
83049,2018,8:00:00,4.8113E+11,4.8113E+11,1729
83050,2018,8:00:00,4.8113E+11,4.8113E+11,1528
83056,2018,8:00:00,4.8113E+11,4.8113E+11,1711
83057,2018,8:00:00,4.8113E+11,4.8113E+11,218
83059,2018,8:00:00,4.8113E+11,4.8113E+11,1626
83060,2018,8:00:00,4.8113E+11,4.8113E+11,1002
83061,2018,8:00:00,4.8113E+11,4.8113E+11,1555
83062,2018,8:00:00,4.8113E+11,4.8113E+11,1394
83063,2018,8:00:00,4.8113E+11,4.8113E+11,452
83064,2018,8:00:00,4.8113E+11,4.8113E+11,844
83065,2018,8:00:00,4.8113E+11,4.8113E+11,493
83066,2018,8:00:00,4.8113E+11,4.8113E+11,509
83067,2018,8:00:00,4.8113E+11,4.8113E+11,510
83068,2018,8:00:00,4.8113E+11,4.8113E+11,559
83069,2018,8:00:00,4.8113E+11,4.8113E+11,650
83070,2018,8:00:00,4.8113E+11,4.8113E+11,764
83071,2018,8:00:00,4.8113E+11,4.8113E+11,575
83072,2018,8:00:00,4.8113E+11,4.8113E+11,520
83073,2018,8:00:00,4.8113E+11,4.8113E+11,493
83074,2018,8:00:00,4.8113E+11,4.8113E+11,437
83075,2018,8:00:00,4.8113E+11,4.8113E+11,815
83076,2018,8:00:00,4.8113E+11,4.8113E+11,1173
83077,2018,8:00:00,4.8113E+11,4.8113E+11,841
83078,2018,8:00:00,4.8113E+11,4.8113E+11,1746
83079,2018,8:00:00,4.8113E+11,4.8113E+11,1625
83080,2018,8:00:00,4.8113E+11,4.8113E+11,1241
83081,2018,8:00:00,4.8113E+11,4.8113E+11,873
83082,2018,8:00:00,4.8113E+11,4.8113E+11,1234
83083,2018,8:00:00,4.8113E+11,4.8113E+11,1374
83084,2018,8:00:00,4.8113E+11,4.8113E+11,1566
83085,2018,8:00:00,4.8113E+11,4.8113E+11,1572
83087,2018,8:00:00,4.8113E+11,4.8113E+11,1591
83089,2018,8:00:00,4.8113E+11,4.8113E+11,1162
83091,2018,8:00:00,4.8113E+11,4.8113E+11,1632
83092,2018,8:00:00,4.8113E+11,4.8113E+11,1506
83094,2018,8:00:00,4.8113E+11,4.8113E+11,1640
83096,2018,8:00:00,4.8113E+11,4.8113E+11,1279
83097,2018,8:00:00,4.8113E+11,4.8113E+11,1687
83098,2018,8:00:00,4.8113E+11,4.8113E+11,1104
83099,2018,8:00:00,4.8113E+11,4.8113E+11,1559
83100,2018,8:00:00,4.8113E+11,4.8113E+11,1459
83101,2018,8:00:00,4.8113E+11,4.8113E+11,1295
83102,2018,8:00:00,4.8113E+11,4.8113E+11,1458
83103,2018,8:00:00,4.8113E+11,4.8113E+11,1175
83104,2018,8:00:00,4.8113E+11,4.8113E+11,1062
83105,2018,8:00:00,4.8113E+11,4.8113E+11,1303
83106,2018,8:00:00,4.8113E+11,4.8113E+11,1137
83107,2018,8:00:00,4.8113E+11,4.8113E+11,1200
83108,2018,8:00:00,4.8113E+11,4.8113E+11,886
83109,2018,8:00:00,4.8113E+11,4.8113E+11,880
83110,2018,8:00:00,4.8113E+11,4.8113E+11,1573
83146,2018,8:00:00,4.8113E+11,4.8113E+11,1193
83150,2018,8:00:00,4.8113E+11,4.8113E+11,1794
83151,2018,8:00:00,4.8113E+11,4.8113E+11,1667
83152,2018,8:00:00,4.8113E+11,4.8113E+11,1488
83153,2018,8:00:00,4.8113E+11,4.8113E+11,1490
83154,2018,8:00:00,4.8113E+11,4.8113E+11,996
83155,2018,8:00:00,4.8113E+11,4.8113E+11,1050
83156,2018,8:00:00,4.8113E+11,4.8113E+11,1030
83157,2018,8:00:00,4.8113E+11,4.8113E+11,1156
83164,2018,8:00:00,4.8113E+11,4.8113E+11,1697
83174,2018,8:00:00,4.8113E+11,4.8113E+11,1562
83175,2018,8:00:00,4.8113E+11,4.8113E+11,1403
83195,2018,8:00:00,4.8113E+11,4.8113E+11,1666
83203,2018,8:00:00,4.8113E+11,4.8113E+11,1153
83204,2018,8:00:00,4.8113E+11,4.8113E+11,1589
83206,2018,8:00:00,4.8113E+11,4.8113E+11,1772
83207,2018,8:00:00,4.8113E+11,4.8113E+11,1754
83209,2018,8:00:00,4.8113E+11,4.8113E+11,68
83210,2018,8:00:00,4.8113E+11,4.8113E+11,726
83212,2018,8:00:00,4.8113E+11,4.8113E+11,1765
83214,2018,8:00:00,4.8113E+11,4.8113E+11,1697
83266,2018,8:00:00,4.8113E+11,4.8113E+11,1796
83286,2018,8:00:00,4.8113E+11,4.8113E+11,1726
83291,2018,8:00:00,4.8113E+11,4.8113E+11,1545
83333,2018,8:00:00,4.8113E+11,4.8113E+11,1306
83334,2018,8:00:00,4.8113E+11,4.8113E+11,1174
83335,2018,8:00:00,4.8113E+11,4.8113E+11,1372
83370,2018,8:00:00,4.8113E+11,4.8113E+11,1676
83371,2018,8:00:00,4.8113E+11,4.8113E+11,1753
83379,2018,8:00:00,4.8113E+11,4.8113E+11,1627
83381,2018,8:00:00,4.8113E+11,4.8113E+11,1642
83384,2018,8:00:00,4.8113E+11,4.8113E+11,1293
83385,2018,8:00:00,4.8113E+11,4.8113E+11,1571
83386,2018,8:00:00,4.8113E+11,4.8113E+11,1491
83401,2018,8:00:00,4.8113E+11,4.8113E+11,815
83402,2018,8:00:00,4.8113E+11,4.8113E+11,1559
83405,2018,8:00:00,4.8113E+11,4.8113E+11,1193
83406,2018,8:00:00,4.8113E+11,4.8113E+11,1666
83407,2018,8:00:00,4.8113E+11,4.8113E+11,726
83408,2018,8:00:00,4.8113E+11,4.8113E+11,150
83410,2018,8:00:00,4.8113E+11,4.8113E+11,1204
83412,2018,8:00:00,4.8113E+11,4.8113E+11,1136
83413,2018,8:00:00,4.8113E+11,4.8113E+11,1397
83416,2018,8:00:00,4.8113E+11,4.8113E+11,1704
83417,2018,8:00:00,4.8113E+11,4.8113E+11,1753
83419,2018,8:00:00,4.8113E+11,4.8113E+11,1575
83421,2018,8:00:00,4.8113E+11,4.8113E+11,1737
83424,2018,8:00:00,4.8113E+11,4.8113E+11,1751
83425,2018,8:00:00,4.8113E+11,4.8113E+11,1693
83428,2018,8:00:00,4.8113E+11,4.8113E+11,1440
83429,2018,8:00:00,4.8113E+11,4.8113E+11,1380
83437,2018,8:00:00,4.8113E+11,4.8113E+11,1780
83451,2018,8:00:00,4.8113E+11,4.8113E+11,1752
83456,2018,8:00:00,4.8113E+11,4.8113E+11,1416
83457,2018,8:00:00,4.8113E+11,4.8113E+11,1457
83517,2018,8:00:00,4.8113E+11,4.8113E+11,1290
83520,2018,8:00:00,4.8113E+11,4.8113E+11,1702
83524,2018,8:00:00,4.8113E+11,4.8113E+11,1450
83525,2018,8:00:00,4.8113E+11,4.8113E+11,984
83535,2018,8:00:00,4.8113E+11,4.8113E+11,1649
83566,2018,8:00:00,4.8113E+11,4.8113E+11,1219
83571,2018,8:00:00,4.8113E+11,4.8113E+11,1743
83572,2018,8:00:00,4.8113E+11,4.8113E+11,1664
83573,2018,8:00:00,4.8113E+11,4.8113E+11,1636
83574,2018,8:00:00,4.8113E+11,4.8113E+11,1650
83582,2018,8:00:00,4.8113E+11,4.8113E+11,1320
83605,2018,8:00:00,4.8113E+11,4.8113E+11,940
83606,2018,8:00:00,4.8113E+11,4.8113E+11,1484
83607,2018,8:00:00,4.8113E+11,4.8113E+11,1249
83662,2018,8:00:00,4.8113E+11,4.8113E+11,985
83664,2018,8:00:00,4.8113E+11,4.8113E+11,90
83667,2018,8:00:00,4.8113E+11,4.8113E+11,1145
83668,2018,8:00:00,4.8113E+11,4.8113E+11,1537
83669,2018,8:00:00,4.8113E+11,4.8113E+11,1086
83670,2018,8:00:00,4.8113E+11,4.8113E+11,784
83671,2018,8:00:00,4.8113E+11,4.8113E+11,836
83672,2018,8:00:00,4.8113E+11,4.8113E+11,840
83673,2018,8:00:00,4.8113E+11,4.8113E+11,1028
83674,2018,8:00:00,4.8113E+11,4.8113E+11,739
83675,2018,8:00:00,4.8113E+11,4.8113E+11,951
83676,2018,8:00:00,4.8113E+11,4.8113E+11,763
83677,2018,8:00:00,4.8113E+11,4.8113E+11,1018
83678,2018,8:00:00,4.8113E+11,4.8113E+11,870
83679,2018,8:00:00,4.8113E+11,4.8113E+11,1342
83680,2018,8:00:00,4.8113E+11,4.8113E+11,1534
83682,2018,8:00:00,4.8113E+11,4.8113E+11,1135
83684,2018,8:00:00,4.8113E+11,4.8113E+11,1566
83685,2018,8:00:00,4.8113E+11,4.8113E+11,1273
83686,2018,8:00:00,4.8113E+11,4.8113E+11,884
83687,2018,8:00:00,4.8113E+11,4.8113E+11,1194
83689,2018,8:00:00,4.8113E+11,4.8113E+11,1732
83690,2018,8:00:00,4.8113E+11,4.8113E+11,1457
83691,2018,8:00:00,4.8113E+11,4.8113E+11,1513
83692,2018,8:00:00,4.8113E+11,4.8113E+11,1777
83693,2018,8:00:00,4.8113E+11,4.8113E+11,1414
83694,2018,8:00:00,4.8113E+11,4.8113E+11,1069
83695,2018,8:00:00,4.8113E+11,4.8113E+11,662
83696,2018,8:00:00,4.8113E+11,4.8113E+11,1323
83697,2018,8:00:00,4.8113E+11,4.8113E+11,1094
83698,2018,8:00:00,4.8113E+11,4.8113E+11,1289
83699,2018,8:00:00,4.8113E+11,4.8113E+11,763
83700,2018,8:00:00,4.8113E+11,4.8113E+11,1029
83701,2018,8:00:00,4.8113E+11,4.8113E+11,841
83702,2018,8:00:00,4.8113E+11,4.8113E+11,901
83703,2018,8:00:00,4.8113E+11,4.8113E+11,1619
83704,2018,8:00:00,4.8113E+11,4.8113E+11,1455
83705,2018,8:00:00,4.8113E+11,4.8113E+11,717
83706,2018,8:00:00,4.8113E+11,4.8113E+11,1038
83707,2018,8:00:00,4.8113E+11,4.8113E+11,1148
83708,2018,8:00:00,4.8113E+11,4.8113E+11,1079
83709,2018,8:00:00,4.8113E+11,4.8113E+11,816
83710,2018,8:00:00,4.8113E+11,4.8113E+11,1209
83711,2018,8:00:00,4.8113E+11,4.8113E+11,1010
83712,2018,8:00:00,4.8113E+11,4.8113E+11,1322
83713,2018,8:00:00,4.8113E+11,4.8113E+11,909
83735,2018,8:00:00,4.8113E+11,4.8113E+11,1800
83737,2018,8:00:00,4.8113E+11,4.8113E+11,1631
83738,2018,8:00:00,4.8113E+11,4.8113E+11,1527
83746,2018,8:00:00,4.8113E+11,4.8113E+11,1722
83747,2018,8:00:00,4.8113E+11,4.8113E+11,1665
83749,2018,8:00:00,4.8113E+11,4.8113E+11,1599
83750,2018,8:00:00,4.8113E+11,4.8113E+11,1399
83752,2018,8:00:00,4.8113E+11,4.8113E+11,1540
83753,2018,8:00:00,4.8113E+11,4.8113E+11,1697
83771,2018,8:00:00,4.8113E+11,4.8113E+11,1689
83772,2018,8:00:00,4.8113E+11,4.8113E+11,1743
83773,2018,8:00:00,4.8113E+11,4.8113E+11,1723
83790,2018,8:00:00,4.8113E+11,4.8113E+11,1288
83791,2018,8:00:00,4.8113E+11,4.8113E+11,1250
83792,2018,8:00:00,4.8113E+11,4.8113E+11,936
83793,2018,8:00:00,4.8113E+11,4.8113E+11,1010
83811,2018,8:00:00,4.8113E+11,4.8113E+11,1146
83813,2018,8:00:00,4.8113E+11,4.8113E+11,1596
83814,2018,8:00:00,4.8113E+11,4.8113E+11,1536
83816,2018,8:00:00,4.8113E+11,4.8113E+11,1096
83817,2018,8:00:00,4.8113E+11,4.8113E+11,1361
83818,2018,8:00:00,4.8113E+11,4.8113E+11,1624
83821,2018,8:00:00,4.8113E+11,4.8113E+11,1761
83825,2018,8:00:00,4.8113E+11,4.8113E+11,1326
83826,2018,8:00:00,4.8113E+11,4.8113E+11,1591
83827,2018,8:00:00,4.8113E+11,4.8113E+11,1765
83828,2018,8:00:00,4.8113E+11,4.8113E+11,1204
83830,2018,8:00:00,4.8113E+11,4.8113E+11,198
83831,2018,8:00:00,4.8113E+11,4.8113E+11,1213
83832,2018,8:00:00,4.8113E+11,4.8113E+11,1206
83833,2018,8:00:00,4.8113E+11,4.8113E+11,1595
