,year,depart_time,origin,destination,travel_time
68129,2018,8:0:00,481130054003,481130063014,1564
68130,2018,8:0:00,481130054003,481130050003,1582
68141,2018,8:0:00,481130054003,481130054001,433
68142,2018,8:0:00,481130054003,481130054002,980
68143,2018,8:0:00,481130054003,481130054003,70
68144,2018,8:0:00,481130054003,481130054004,585
68146,2018,8:0:00,481130054003,481130055002,1578
68147,2018,8:0:00,481130054003,481130055003,920
68148,2018,8:0:00,481130054003,481130055004,1171
68149,2018,8:0:00,481130054003,481130056001,1148
68150,2018,8:0:00,481130054003,481130056002,932
68151,2018,8:0:00,481130054003,481130056003,1081
68152,2018,8:0:00,481130054003,481130056004,640
68153,2018,8:0:00,481130054003,481130057001,1751
68154,2018,8:0:00,481130054003,481130059021,1036
68155,2018,8:0:00,481130054003,481130059022,1358
68159,2018,8:0:00,481130054003,481130060022,1356
68160,2018,8:0:00,481130054003,481130060023,1588
68163,2018,8:0:00,481130054003,481130062001,1627
68164,2018,8:0:00,481130054003,481130063011,1559
68166,2018,8:0:00,481130054003,481130062003,1457
68167,2018,8:0:00,481130054003,481130062004,1269
68168,2018,8:0:00,481130054003,481130062005,1326
68171,2018,8:0:00,481130054003,481130063021,1548
68172,2018,8:0:00,481130054003,481130063022,1790
68173,2018,8:0:00,481130054003,481130063023,1341
68201,2018,8:0:00,481130054003,481130088012,1783
68202,2018,8:0:00,481130054003,481130088013,1525
68205,2018,8:0:00,481130054003,481130088023,1760
68267,2018,8:0:00,481130054004,481130057002,1390
68268,2018,8:0:00,481130054004,481130057003,1414
68269,2018,8:0:00,481130054004,481130057004,1289
68270,2018,8:0:00,481130054004,481130059011,1080
68271,2018,8:0:00,481130054004,481130059012,1116
68272,2018,8:0:00,481130054004,481130059013,1298
68273,2018,8:0:00,481130054004,481130059014,1451
68274,2018,8:0:00,481130054004,481130059015,1609
68275,2018,8:0:00,481130054004,481130059016,1613
68276,2018,8:0:00,481130054004,481130064022,1715
68278,2018,8:0:00,481130054004,481130064024,1418
68284,2018,8:0:00,481130054004,481130065023,1561
68293,2018,8:0:00,481130054004,481130108041,1688
68303,2018,8:0:00,481130054004,481130063012,849
68314,2018,8:0:00,481130054004,481130020002,1692
68316,2018,8:0:00,481130054004,481130020003,1542
68317,2018,8:0:00,481130054004,481130020004,1615
68318,2018,8:0:00,481130054004,481130020005,1360
68325,2018,8:0:00,481130054004,481130031012,1736
68332,2018,8:0:00,481130054004,481130063013,982
68336,2018,8:0:00,481130054004,481130044001,1750
68337,2018,8:0:00,481130054004,481130041001,1429
68341,2018,8:0:00,481130054004,481130042013,1319
68342,2018,8:0:00,481130054004,481130042014,1387
68343,2018,8:0:00,481130054004,481130042015,1337
68344,2018,8:0:00,481130054004,481130042021,1770
68353,2018,8:0:00,481130054004,481130045001,1679
68357,2018,8:0:00,481130054004,481130046001,1606
68359,2018,8:0:00,481130054004,481130047001,1422
68361,2018,8:0:00,481130054004,481130047002,1499
68362,2018,8:0:00,481130054004,481130047003,1492
68363,2018,8:0:00,481130054004,481130048001,1256
68364,2018,8:0:00,481130054004,481130048002,1458
68365,2018,8:0:00,481130054004,481130048003,1282
68366,2018,8:0:00,481130054004,481130048004,961
68367,2018,8:0:00,481130054004,481130049001,1047
68368,2018,8:0:00,481130054004,481130049002,1635
68369,2018,8:0:00,481130054004,481130049003,1392
68370,2018,8:0:00,481130054004,481130049004,1543
68371,2018,8:0:00,481130054004,481130050001,1374
68372,2018,8:0:00,481130054004,481130050002,1470
68373,2018,8:0:00,481130054004,481130063014,1170
68374,2018,8:0:00,481130054004,481130050003,1189
68375,2018,8:0:00,481130054004,481130051001,1781
68376,2018,8:0:00,481130054004,481130051002,1502
68378,2018,8:0:00,481130054004,481130052002,1675
68379,2018,8:0:00,481130054004,481130053001,1744
68382,2018,8:0:00,481130054004,481130053004,1581
68383,2018,8:0:00,481130054004,481130053005,1620
68384,2018,8:0:00,481130054004,481130060011,1700
68385,2018,8:0:00,481130054004,481130054001,949
68386,2018,8:0:00,481130054004,481130054002,661
68387,2018,8:0:00,481130054004,481130054003,585
68388,2018,8:0:00,481130054004,481130054004,88
68390,2018,8:0:00,481130054004,481130055002,1568
68391,2018,8:0:00,481130054004,481130055003,910
68392,2018,8:0:00,481130054004,481130055004,802
68393,2018,8:0:00,481130054004,481130056001,634
68394,2018,8:0:00,481130054004,481130056002,1192
68395,2018,8:0:00,481130054004,481130056003,813
68396,2018,8:0:00,481130054004,481130056004,650
68397,2018,8:0:00,481130054004,481130057001,1255
68398,2018,8:0:00,481130054004,481130059021,1118
68399,2018,8:0:00,481130054004,481130059022,1368
68400,2018,8:0:00,481130054004,481130060012,1641
68401,2018,8:0:00,481130054004,481130060013,1591
68403,2018,8:0:00,481130054004,481130060022,1366
68404,2018,8:0:00,481130054004,481130060023,1598
68407,2018,8:0:00,481130054004,481130062001,1209
68408,2018,8:0:00,481130054004,481130063011,1165
68409,2018,8:0:00,481130054004,481130062002,1599
68410,2018,8:0:00,481130054004,481130062003,1404
68411,2018,8:0:00,481130054004,481130062004,875
68412,2018,8:0:00,481130054004,481130062005,932
68414,2018,8:0:00,481130054004,481130063016,1541
68415,2018,8:0:00,481130054004,481130063021,1154
68416,2018,8:0:00,481130054004,481130063022,1396
68417,2018,8:0:00,481130054004,481130063023,947
68418,2018,8:0:00,481130054004,481130064011,1603
68419,2018,8:0:00,481130054004,481130064012,1788
68441,2018,8:0:00,481130054004,481130087043,1759
68445,2018,8:0:00,481130054004,481130088012,1550
68446,2018,8:0:00,481130054004,481130088013,1438
68449,2018,8:0:00,481130054004,481130088023,1522
68466,2018,8:0:00,481130054004,481130108052,1663
68496,2018,8:0:00,481130055001,481130057002,1700
68497,2018,8:0:00,481130055001,481130057003,1728
68517,2018,8:0:00,481130055001,481130034001,1385
68518,2018,8:0:00,481130055001,481130034002,1189
68520,2018,8:0:00,481130055001,481130037002,1658
68528,2018,8:0:00,481130055001,481130041001,1765
68551,2018,8:0:00,481130055001,481130049001,1616
68554,2018,8:0:00,481130055001,481130049004,1649
68563,2018,8:0:00,481130055001,481130054002,1512
68566,2018,8:0:00,481130055001,481130055001,174
68567,2018,8:0:00,481130055001,481130055002,1071
68568,2018,8:0:00,481130055001,481130055003,1014
68569,2018,8:0:00,481130055001,481130055004,1407
68592,2018,8:0:00,481130055001,481130086032,1261
68594,2018,8:0:00,481130055001,481130086041,1482
68596,2018,8:0:00,481130055001,481130087011,1565
68597,2018,8:0:00,481130055001,481130087012,1788
68605,2018,8:0:00,481130055001,481130088011,1285
68606,2018,8:0:00,481130055001,481130088012,1497
68607,2018,8:0:00,481130055001,481130088013,1757
68608,2018,8:0:00,481130055001,481130088021,1382
68609,2018,8:0:00,481130055001,481130088022,1619
68610,2018,8:0:00,481130055001,481130088023,1331
68611,2018,8:0:00,481130055001,481130088024,1762
68613,2018,8:0:00,481130055001,481130088026,1590
68614,2018,8:0:00,481130055001,481130089001,818
68615,2018,8:0:00,481130055001,481130089002,1514
68616,2018,8:0:00,481130055001,481130089003,918
68619,2018,8:0:00,481130055001,481130203001,1778
68621,2018,8:0:00,481130055001,481130203002,1347
68622,2018,8:0:00,481130055001,481130203003,1283
68631,2018,8:0:00,481130055002,481130057002,1006
68632,2018,8:0:00,481130055002,481130057003,1153
68633,2018,8:0:00,481130055002,481130057004,1393
68634,2018,8:0:00,481130055002,481130059011,1562
68636,2018,8:0:00,481130055002,481130059013,1612
68637,2018,8:0:00,481130055002,481130059014,1765
68662,2018,8:0:00,481130055002,481130063012,1511
68671,2018,8:0:00,481130055002,481130020002,1741
68673,2018,8:0:00,481130055002,481130020003,1202
68674,2018,8:0:00,481130055002,481130020004,1271
68675,2018,8:0:00,481130055002,481130020005,1419
68678,2018,8:0:00,481130055002,481130087031,1222
68682,2018,8:0:00,481130055002,481130034001,1434
68683,2018,8:0:00,481130055002,481130034002,1238
68685,2018,8:0:00,481130055002,481130037002,1707
68688,2018,8:0:00,481130055002,481130063013,1644
68693,2018,8:0:00,481130055002,481130041001,1297
68694,2018,8:0:00,481130055002,481130041002,1115
68698,2018,8:0:00,481130055002,481130042014,1425
68699,2018,8:0:00,481130055002,481130042015,1444
68714,2018,8:0:00,481130055002,481130047001,1563
68716,2018,8:0:00,481130055002,481130047002,1436
68717,2018,8:0:00,481130055002,481130047003,1428
68718,2018,8:0:00,481130055002,481130048001,1181
68719,2018,8:0:00,481130055002,481130048002,1211
68720,2018,8:0:00,481130055002,481130048003,1507
68722,2018,8:0:00,481130055002,481130049001,979
68723,2018,8:0:00,481130055002,481130049002,1253
68724,2018,8:0:00,481130055002,481130049003,1203
68725,2018,8:0:00,481130055002,481130049004,890
68726,2018,8:0:00,481130055002,481130050001,1747
68727,2018,8:0:00,481130055002,481130050002,1624
68730,2018,8:0:00,481130055002,481130051001,1717
68740,2018,8:0:00,481130055002,481130054001,1300
68741,2018,8:0:00,481130055002,481130054002,875
68742,2018,8:0:00,481130055002,481130054003,1271
68743,2018,8:0:00,481130055002,481130054004,1375
68744,2018,8:0:00,481130055002,481130055001,1071
68745,2018,8:0:00,481130055002,481130055002,54
68746,2018,8:0:00,481130055002,481130055003,557
68747,2018,8:0:00,481130055002,481130055004,654
68748,2018,8:0:00,481130055002,481130056001,1337
68750,2018,8:0:00,481130055002,481130056003,1711
68751,2018,8:0:00,481130055002,481130056004,1405
68752,2018,8:0:00,481130055002,481130057001,1474
68765,2018,8:0:00,481130055002,481130062003,1725
68766,2018,8:0:00,481130055002,481130062004,1537
68767,2018,8:0:00,481130055002,481130062005,1594
68772,2018,8:0:00,481130055002,481130063023,1609
68785,2018,8:0:00,481130055002,481130087014,1562
68787,2018,8:0:00,481130055002,481130086032,1189
68792,2018,8:0:00,481130055002,481130087012,1721
68793,2018,8:0:00,481130055002,481130087013,1550
68797,2018,8:0:00,481130055002,481130087043,1615
68800,2018,8:0:00,481130055002,481130088011,1201
68801,2018,8:0:00,481130055002,481130088012,1247
68802,2018,8:0:00,481130055002,481130088013,876
68803,2018,8:0:00,481130055002,481130088021,1452
68804,2018,8:0:00,481130055002,481130088022,1240
68805,2018,8:0:00,481130055002,481130088023,1657
68806,2018,8:0:00,481130055002,481130088024,1538
68807,2018,8:0:00,481130055002,481130088025,1327
68808,2018,8:0:00,481130055002,481130088026,1486
68809,2018,8:0:00,481130055002,481130089001,867
68810,2018,8:0:00,481130055002,481130089002,682
68811,2018,8:0:00,481130055002,481130089003,998
68846,2018,8:0:00,481130055002,481130203002,1396
68847,2018,8:0:00,481130055002,481130203003,1332
68857,2018,8:0:00,481130055003,481130057002,769
68858,2018,8:0:00,481130055003,481130057003,976
68859,2018,8:0:00,481130055003,481130057004,945
68860,2018,8:0:00,481130055003,481130059011,904
68861,2018,8:0:00,481130055003,481130059012,1404
68862,2018,8:0:00,481130055003,481130059013,954
68863,2018,8:0:00,481130055003,481130059014,1107
68864,2018,8:0:00,481130055003,481130059015,1671
68865,2018,8:0:00,481130055003,481130059016,1269
68868,2018,8:0:00,481130055003,481130064024,1543
68874,2018,8:0:00,481130055003,481130065023,1686
68888,2018,8:0:00,481130055003,481130063012,974
68897,2018,8:0:00,481130055003,481130020002,1719
68899,2018,8:0:00,481130055003,481130020003,1180
68900,2018,8:0:00,481130055003,481130020004,1249
68901,2018,8:0:00,481130055003,481130020005,1397
68904,2018,8:0:00,481130055003,481130087031,858
68908,2018,8:0:00,481130055003,481130034001,1432
68909,2018,8:0:00,481130055003,481130034002,1236
68911,2018,8:0:00,481130055003,481130037002,1705
68914,2018,8:0:00,481130055003,481130063013,1107
68919,2018,8:0:00,481130055003,481130041001,1275
68920,2018,8:0:00,481130055003,481130041002,1093
68924,2018,8:0:00,481130055003,481130042014,1403
68925,2018,8:0:00,481130055003,481130042015,1422
68940,2018,8:0:00,481130055003,481130047001,1541
68942,2018,8:0:00,481130055003,481130047002,1414
68943,2018,8:0:00,481130055003,481130047003,1406
68944,2018,8:0:00,481130055003,481130048001,1159
68945,2018,8:0:00,481130055003,481130048002,1189
68946,2018,8:0:00,481130055003,481130048003,1485
68947,2018,8:0:00,481130055003,481130048004,1777
68948,2018,8:0:00,481130055003,481130049001,742
68949,2018,8:0:00,481130055003,481130049002,1231
68950,2018,8:0:00,481130055003,481130049003,1107
68951,2018,8:0:00,481130055003,481130049004,872
68952,2018,8:0:00,481130055003,481130050001,1725
68953,2018,8:0:00,481130055003,481130050002,1602
68954,2018,8:0:00,481130055003,481130063014,1295
68956,2018,8:0:00,481130055003,481130051001,1695
68959,2018,8:0:00,481130055003,481130052002,1800
68966,2018,8:0:00,481130055003,481130054001,1063
68967,2018,8:0:00,481130055003,481130054002,820
68968,2018,8:0:00,481130055003,481130054003,1114
68969,2018,8:0:00,481130055003,481130054004,838
68970,2018,8:0:00,481130055003,481130055001,1005
68971,2018,8:0:00,481130055003,481130055002,598
68972,2018,8:0:00,481130055003,481130055003,106
68973,2018,8:0:00,481130055003,481130055004,645
68974,2018,8:0:00,481130055003,481130056001,800
68975,2018,8:0:00,481130055003,481130056002,1138
68976,2018,8:0:00,481130055003,481130056003,1174
68977,2018,8:0:00,481130055003,481130056004,776
68978,2018,8:0:00,481130055003,481130057001,911
68979,2018,8:0:00,481130055003,481130059021,1399
68980,2018,8:0:00,481130055003,481130059022,1721
68981,2018,8:0:00,481130055003,481130060012,1781
68982,2018,8:0:00,481130055003,481130060013,1716
68984,2018,8:0:00,481130055003,481130060022,1538
68985,2018,8:0:00,481130055003,481130060023,1770
68988,2018,8:0:00,481130055003,481130062001,1286
68989,2018,8:0:00,481130055003,481130063011,1290
68990,2018,8:0:00,481130055003,481130062002,1553
68991,2018,8:0:00,481130055003,481130062003,1188
68992,2018,8:0:00,481130055003,481130062004,1000
68993,2018,8:0:00,481130055003,481130062005,1057
68995,2018,8:0:00,481130055003,481130063016,1666
68996,2018,8:0:00,481130055003,481130063021,1279
68997,2018,8:0:00,481130055003,481130063022,1521
68998,2018,8:0:00,481130055003,481130063023,1072
68999,2018,8:0:00,481130055003,481130064011,1728
69011,2018,8:0:00,481130055003,481130087014,1449
69012,2018,8:0:00,481130055003,481130086031,1701
69013,2018,8:0:00,481130055003,481130086032,1187
69015,2018,8:0:00,481130055003,481130086041,1434
69016,2018,8:0:00,481130055003,481130086042,1704
69017,2018,8:0:00,481130055003,481130087011,1681
69018,2018,8:0:00,481130055003,481130087012,1417
69019,2018,8:0:00,481130055003,481130087013,1186
69020,2018,8:0:00,481130055003,481130087032,896
69021,2018,8:0:00,481130055003,481130087041,1133
69022,2018,8:0:00,481130055003,481130087042,1586
69023,2018,8:0:00,481130055003,481130087043,1438
69025,2018,8:0:00,481130055003,481130087052,1728
69026,2018,8:0:00,481130055003,481130088011,1015
69027,2018,8:0:00,481130055003,481130088012,766
69028,2018,8:0:00,481130055003,481130088013,699
69029,2018,8:0:00,481130055003,481130088021,1236
69030,2018,8:0:00,481130055003,481130088022,839
69031,2018,8:0:00,481130055003,481130088023,556
69032,2018,8:0:00,481130055003,481130088024,983
69033,2018,8:0:00,481130055003,481130088025,1123
69034,2018,8:0:00,481130055003,481130088026,1122
69035,2018,8:0:00,481130055003,481130089001,865
69036,2018,8:0:00,481130055003,481130089002,660
69037,2018,8:0:00,481130055003,481130089003,864
69046,2018,8:0:00,481130055003,481130108052,1788
69073,2018,8:0:00,481130055003,481130203002,1394
69074,2018,8:0:00,481130055003,481130203003,1330
69084,2018,8:0:00,481130055004,481130057002,660
69085,2018,8:0:00,481130055004,481130057003,807
69086,2018,8:0:00,481130055004,481130057004,974
69087,2018,8:0:00,481130055004,481130059011,933
69088,2018,8:0:00,481130055004,481130059012,1308
69089,2018,8:0:00,481130055004,481130059013,983
69090,2018,8:0:00,481130055004,481130059014,1136
69092,2018,8:0:00,481130055004,481130059016,1298
69095,2018,8:0:00,481130055004,481130064024,1513
69101,2018,8:0:00,481130055004,481130065023,1656
69110,2018,8:0:00,481130055004,481130108041,1783
69115,2018,8:0:00,481130055004,481130063012,944
69126,2018,8:0:00,481130055004,481130020003,1375
69127,2018,8:0:00,481130055004,481130020004,1444
69128,2018,8:0:00,481130055004,481130020005,1592
69131,2018,8:0:00,481130055004,481130087031,1186
69136,2018,8:0:00,481130055004,481130034002,1645
69141,2018,8:0:00,481130055004,481130063013,1077
69146,2018,8:0:00,481130055004,481130041001,1470
69147,2018,8:0:00,481130055004,481130041002,1288
69151,2018,8:0:00,481130055004,481130042014,1598
69152,2018,8:0:00,481130055004,481130042015,1617
69161,2018,8:0:00,481130055004,481130045001,1774
69167,2018,8:0:00,481130055004,481130047001,1736
69169,2018,8:0:00,481130055004,481130047002,1609
69170,2018,8:0:00,481130055004,481130047003,1601
69171,2018,8:0:00,481130055004,481130048001,1354
69172,2018,8:0:00,481130055004,481130048002,1384
69173,2018,8:0:00,481130055004,481130048003,1680
69174,2018,8:0:00,481130055004,481130048004,1747
69175,2018,8:0:00,481130055004,481130049001,1094
69176,2018,8:0:00,481130055004,481130049002,1426
69177,2018,8:0:00,481130055004,481130049003,1376
69178,2018,8:0:00,481130055004,481130049004,1160
69180,2018,8:0:00,481130055004,481130050002,1797
69181,2018,8:0:00,481130055004,481130063014,1265
69186,2018,8:0:00,481130055004,481130052002,1770
69190,2018,8:0:00,481130055004,481130053004,1676
69191,2018,8:0:00,481130055004,481130053005,1715
69192,2018,8:0:00,481130055004,481130060011,1795
69193,2018,8:0:00,481130055004,481130054001,1225
69194,2018,8:0:00,481130055004,481130054002,813
69195,2018,8:0:00,481130055004,481130054003,1146
69196,2018,8:0:00,481130055004,481130054004,808
69197,2018,8:0:00,481130055004,481130055001,1414
69198,2018,8:0:00,481130055004,481130055002,793
69199,2018,8:0:00,481130055004,481130055003,645
69200,2018,8:0:00,481130055004,481130055004,56
69201,2018,8:0:00,481130055004,481130056001,770
69202,2018,8:0:00,481130055004,481130056002,1552
69203,2018,8:0:00,481130055004,481130056003,1144
69204,2018,8:0:00,481130055004,481130056004,1107
69205,2018,8:0:00,481130055004,481130057001,1128
69206,2018,8:0:00,481130055004,481130059021,1238
69207,2018,8:0:00,481130055004,481130059022,1560
69208,2018,8:0:00,481130055004,481130060012,1751
69209,2018,8:0:00,481130055004,481130060013,1686
69211,2018,8:0:00,481130055004,481130060022,1567
69212,2018,8:0:00,481130055004,481130060023,1799
69215,2018,8:0:00,481130055004,481130062001,1256
69216,2018,8:0:00,481130055004,481130063011,1260
69217,2018,8:0:00,481130055004,481130062002,1523
69218,2018,8:0:00,481130055004,481130062003,1158
69219,2018,8:0:00,481130055004,481130062004,970
69220,2018,8:0:00,481130055004,481130062005,1027
69222,2018,8:0:00,481130055004,481130063016,1636
69223,2018,8:0:00,481130055004,481130063021,1249
69224,2018,8:0:00,481130055004,481130063022,1491
69225,2018,8:0:00,481130055004,481130063023,1042
69226,2018,8:0:00,481130055004,481130064011,1698
69238,2018,8:0:00,481130055004,481130087014,1307
69239,2018,8:0:00,481130055004,481130086031,1559
69240,2018,8:0:00,481130055004,481130086032,1596
69241,2018,8:0:00,481130055004,481130087015,1719
69242,2018,8:0:00,481130055004,481130086041,1292
69243,2018,8:0:00,481130055004,481130086042,1562
69244,2018,8:0:00,481130055004,481130087011,1539
69245,2018,8:0:00,481130055004,481130087012,1650
69246,2018,8:0:00,481130055004,481130087013,1256
69247,2018,8:0:00,481130055004,481130087032,754
69248,2018,8:0:00,481130055004,481130087041,991
69249,2018,8:0:00,481130055004,481130087042,1444
69250,2018,8:0:00,481130055004,481130087043,1269
69252,2018,8:0:00,481130055004,481130087052,1559
69253,2018,8:0:00,481130055004,481130088011,1112
69254,2018,8:0:00,481130055004,481130088012,624
69255,2018,8:0:00,481130055004,481130088013,717
69256,2018,8:0:00,481130055004,481130088021,1094
69257,2018,8:0:00,481130055004,481130088022,697
69258,2018,8:0:00,481130055004,481130088023,414
69259,2018,8:0:00,481130055004,481130088024,841
69260,2018,8:0:00,481130055004,481130088025,981
69261,2018,8:0:00,481130055004,481130088026,1219
69262,2018,8:0:00,481130055004,481130089001,1274
69263,2018,8:0:00,481130055004,481130089002,855
69264,2018,8:0:00,481130055004,481130089003,1059
69273,2018,8:0:00,481130055004,481130108052,1758
69301,2018,8:0:00,481130055004,481130203003,1739
69320,2018,8:0:00,481130056001,481130057002,887
69321,2018,8:0:00,481130056001,481130057003,1207
69322,2018,8:0:00,481130056001,481130057004,1214
69323,2018,8:0:00,481130056001,481130059011,1087
69324,2018,8:0:00,481130056001,481130059012,1087
69325,2018,8:0:00,481130056001,481130059013,1246
69326,2018,8:0:00,481130056001,481130059014,1517
69327,2018,8:0:00,481130056001,481130059015,1652
69328,2018,8:0:00,481130056001,481130059016,1679
69329,2018,8:0:00,481130056001,481130064022,1670
69331,2018,8:0:00,481130056001,481130064024,1373
69337,2018,8:0:00,481130056001,481130065023,1516
69345,2018,8:0:00,481130056001,481130108036,1782
69346,2018,8:0:00,481130056001,481130108041,1643
69355,2018,8:0:00,481130056001,481130063012,804
69367,2018,8:0:00,481130056001,481130020003,1632
69368,2018,8:0:00,481130056001,481130020004,1584
69369,2018,8:0:00,481130056001,481130020005,1569
69381,2018,8:0:00,481130056001,481130063013,937
69384,2018,8:0:00,481130056001,481130044001,1705
69385,2018,8:0:00,481130056001,481130041001,1398
69389,2018,8:0:00,481130056001,481130042013,1288
69390,2018,8:0:00,481130056001,481130042014,1356
69391,2018,8:0:00,481130056001,481130042015,1306
69392,2018,8:0:00,481130056001,481130042021,1725
69401,2018,8:0:00,481130056001,481130045001,1634
69405,2018,8:0:00,481130056001,481130046001,1561
69407,2018,8:0:00,481130056001,481130047001,1391
69409,2018,8:0:00,481130056001,481130047002,1468
69410,2018,8:0:00,481130056001,481130047003,1461
69411,2018,8:0:00,481130056001,481130048001,1254
69412,2018,8:0:00,481130056001,481130048002,1427
69413,2018,8:0:00,481130056001,481130048003,1251
69414,2018,8:0:00,481130056001,481130048004,930
69415,2018,8:0:00,481130056001,481130049001,1179
69416,2018,8:0:00,481130056001,481130049002,1604
69417,2018,8:0:00,481130056001,481130049003,1448
69418,2018,8:0:00,481130056001,481130049004,1675
69419,2018,8:0:00,481130056001,481130050001,1343
69420,2018,8:0:00,481130056001,481130050002,1425
69421,2018,8:0:00,481130056001,481130063014,1125
69422,2018,8:0:00,481130056001,481130050003,1158
69423,2018,8:0:00,481130056001,481130051001,1750
69424,2018,8:0:00,481130056001,481130051002,1457
69426,2018,8:0:00,481130056001,481130052002,1630
69427,2018,8:0:00,481130056001,481130053001,1699
69430,2018,8:0:00,481130056001,481130053004,1536
69431,2018,8:0:00,481130056001,481130053005,1575
69432,2018,8:0:00,481130056001,481130060011,1298
69433,2018,8:0:00,481130056001,481130054001,883
69434,2018,8:0:00,481130056001,481130054002,971
69435,2018,8:0:00,481130056001,481130054003,1126
69436,2018,8:0:00,481130056001,481130054004,634
69438,2018,8:0:00,481130056001,481130055002,1361
69439,2018,8:0:00,481130056001,481130055003,814
69440,2018,8:0:00,481130056001,481130055004,737
69441,2018,8:0:00,481130056001,481130056001,88
69442,2018,8:0:00,481130056001,481130056002,902
69443,2018,8:0:00,481130056001,481130056003,606
69444,2018,8:0:00,481130056001,481130056004,869
69445,2018,8:0:00,481130056001,481130057001,1321
69446,2018,8:0:00,481130056001,481130059021,911
69447,2018,8:0:00,481130056001,481130059022,1411
69448,2018,8:0:00,481130056001,481130060012,1479
69449,2018,8:0:00,481130056001,481130060013,1610
69450,2018,8:0:00,481130056001,481130060021,1416
69451,2018,8:0:00,481130056001,481130060022,852
69452,2018,8:0:00,481130056001,481130060023,1084
69454,2018,8:0:00,481130056001,481130061002,1384
69455,2018,8:0:00,481130056001,481130062001,1458
69456,2018,8:0:00,481130056001,481130063011,1120
69457,2018,8:0:00,481130056001,481130062002,1383
69458,2018,8:0:00,481130056001,481130062003,1018
69459,2018,8:0:00,481130056001,481130062004,830
69460,2018,8:0:00,481130056001,481130062005,887
69462,2018,8:0:00,481130056001,481130063016,1581
69463,2018,8:0:00,481130056001,481130063021,1109
69464,2018,8:0:00,481130056001,481130063022,1351
69465,2018,8:0:00,481130056001,481130063023,902
69466,2018,8:0:00,481130056001,481130064011,1558
69467,2018,8:0:00,481130056001,481130064012,1743
69482,2018,8:0:00,481130056001,481130086041,1648
69494,2018,8:0:00,481130056001,481130088012,1485
69495,2018,8:0:00,481130056001,481130088013,1668
69496,2018,8:0:00,481130056001,481130088021,1450
69497,2018,8:0:00,481130056001,481130088022,1527
69498,2018,8:0:00,481130056001,481130088023,1577
69499,2018,8:0:00,481130056001,481130088024,1340
69500,2018,8:0:00,481130056001,481130088025,1425
69515,2018,8:0:00,481130056001,481130108052,1618
69527,2018,8:0:00,481130056001,481130110012,1602
69530,2018,8:0:00,481130056001,481130110015,1674
69533,2018,8:0:00,481130056001,481130110022,1638
69569,2018,8:0:00,481130056002,481130057002,662
69570,2018,8:0:00,481130056002,481130057003,1066
69571,2018,8:0:00,481130056002,481130057004,1135
69572,2018,8:0:00,481130056002,481130059011,695
69573,2018,8:0:00,481130056002,481130059012,851
69574,2018,8:0:00,481130056002,481130059013,1144
69575,2018,8:0:00,481130056002,481130059014,1297
69576,2018,8:0:00,481130056002,481130059015,1344
69577,2018,8:0:00,481130056002,481130059016,1459
69599,2018,8:0:00,481130056002,481130063012,1403
69609,2018,8:0:00,481130056002,481130020003,1692
69610,2018,8:0:00,481130056002,481130020004,1754
69611,2018,8:0:00,481130056002,481130020005,1510
69618,2018,8:0:00,481130056002,481130063013,1536
69620,2018,8:0:00,481130056002,481130041001,1629
69624,2018,8:0:00,481130056002,481130042013,1654
69625,2018,8:0:00,481130056002,481130042014,1722
69626,2018,8:0:00,481130056002,481130042015,1672
69641,2018,8:0:00,481130056002,481130047001,1757
69645,2018,8:0:00,481130056002,481130048001,1406
69646,2018,8:0:00,481130056002,481130048002,1562
69647,2018,8:0:00,481130056002,481130048003,1600
69648,2018,8:0:00,481130056002,481130048004,1296
69649,2018,8:0:00,481130056002,481130049001,1120
69651,2018,8:0:00,481130056002,481130049003,1773
69652,2018,8:0:00,481130056002,481130049004,1616
69653,2018,8:0:00,481130056002,481130050001,1709
69654,2018,8:0:00,481130056002,481130050002,1794
69655,2018,8:0:00,481130056002,481130063014,1724
69656,2018,8:0:00,481130056002,481130050003,1524
69666,2018,8:0:00,481130056002,481130060011,1050
69667,2018,8:0:00,481130056002,481130054001,1039
69668,2018,8:0:00,481130056002,481130054002,787
69669,2018,8:0:00,481130056002,481130054003,960
69670,2018,8:0:00,481130056002,481130054004,1192
69672,2018,8:0:00,481130056002,481130055002,1500
69673,2018,8:0:00,481130056002,481130055003,1102
69674,2018,8:0:00,481130056002,481130055004,1136
69675,2018,8:0:00,481130056002,481130056001,902
69676,2018,8:0:00,481130056002,481130056002,148
69677,2018,8:0:00,481130056002,481130056003,663
69678,2018,8:0:00,481130056002,481130056004,460
69679,2018,8:0:00,481130056002,481130057001,1101
69680,2018,8:0:00,481130056002,481130059021,727
69681,2018,8:0:00,481130056002,481130059022,1103
69682,2018,8:0:00,481130056002,481130060012,1046
69683,2018,8:0:00,481130056002,481130060013,1221
69684,2018,8:0:00,481130056002,481130060021,1601
69685,2018,8:0:00,481130056002,481130060022,1141
69686,2018,8:0:00,481130056002,481130060023,1269
69687,2018,8:0:00,481130056002,481130061001,1634
69688,2018,8:0:00,481130056002,481130061002,1569
69689,2018,8:0:00,481130056002,481130062001,1715
69690,2018,8:0:00,481130056002,481130063011,1382
69691,2018,8:0:00,481130056002,481130062002,1718
69692,2018,8:0:00,481130056002,481130062003,1401
69693,2018,8:0:00,481130056002,481130062004,1364
69694,2018,8:0:00,481130056002,481130062005,1525
69695,2018,8:0:00,481130056002,481130063015,1720
69696,2018,8:0:00,481130056002,481130063016,1148
