,GeoID,Workers,Jobs,weighted_avg,job_pert,stat1,,total_weighted_avg
232,481130004064,537,676804.5,588.1256639,0.186550713,0.135197873,,
233,481130046002,577,628698.5,587.0172249,0.173291037,0.134943066,,
234,481130044001,583,621888.5,586.6967579,0.171413966,0.134869397,,
235,481130190341,1155,312860,584.7424632,0.08623503,0.134420145,,
236,481130076052,587,615207,584.3754697,0.169572313,0.134335781,,
237,481130122101,723,497915,582.5404874,0.137242584,0.133913957,,
238,481130067004,677,530067.5,580.700839,0.146104924,0.13349106,,
239,481130015033,478,750559.5,580.5580222,0.206880141,0.133458229,,
240,481130078092,884,398608.5,570.2055342,0.10987028,0.131078407,,
241,481130067003,739,476547,569.8791737,0.131352825,0.131003384,,
242,481130002022,755,461462.5,563.7881896,0.127195015,0.129603193,,
243,481130078152,1023,338985.5,561.1634327,0.093436121,0.128999816,,
244,481130062002,346,998177,558.8770361,0.275132082,0.128474221,,
245,481130060013,689,500156,557.6443581,0.137860281,0.128190854,,
246,481130012042,549,625873.5,556.0214112,0.172512369,0.127817772,,
247,481130098021,744,459146,552.7851255,0.126556508,0.127073817,,
248,481130185061,1638,207926,551.1315889,0.057311592,0.126693703,,
249,481130063011,940,362291.5,551.0850203,0.09986006,0.126682998,,
250,481130013011,284,1194347,548.8851368,0.329203315,0.126177291,,
251,481130008005,502,674144,547.6322281,0.185817388,0.125889273,,
252,481130012032,540,625873.5,546.9063061,0.172512369,0.125722399,,
253,481130071022,530,634916,544.5336829,0.175004795,0.125176982,,
254,481130015044,223,1501986,542.0050779,0.413999256,0.124595708,,
255,481130042021,535,621888.5,538.3923936,0.171413966,0.123765227,,
256,481130017011,406,818862.5,537.9843277,0.225706808,0.123671421,,
257,481130136061,1521,217893.5,536.2979004,0.06005898,0.123283746,,
258,481130127011,694,476556,535.1875722,0.131355305,0.123028505,,
259,481130136153,1698,194771,535.1734841,0.05368562,0.123025267,,
260,481130122073,1433,228124,528.9928184,0.062878859,0.12160446,,
261,481130110011,445,732628.5,527.5655493,0.201937737,0.12127636,,
262,481130010021,513,635398.5,527.4680494,0.175137789,0.121253947,,
263,481130045001,230,1414876,526.5975371,0.38998873,0.121053834,,
264,481130126011,1514,213673.5,523.4909122,0.058895802,0.120339686,,
265,481130072025,921,350270,522.0296616,0.096546519,0.120003775,,
266,481130064021,918,351189,521.6944221,0.096799827,0.11992671,,
267,481130124001,1133,282728.5,518.3607465,0.077929747,0.119160367,,
268,481130046001,509,628514.5,517.6851312,0.17324032,0.119005058,,
269,481130185051,1709,187193.5,517.6848253,0.051596999,0.119004987,,
270,481130101023,449,711863.5,517.2204338,0.196214186,0.118898233,,
271,481130098041,1386,229573,514.8925967,0.063278254,0.118363112,,
272,481130053004,642,493897,513.1023739,0.136135084,0.117951577,,
273,481130206001,371,852000,511.5005583,0.234840649,0.117583353,,
274,481130096051,1159,271137,508.5162435,0.074734729,0.116897321,,
