Aland	Awater	Blkgrpce	Countyfp	Funcstat	Geoid	Geometry	Intptlat	Intptlon	Mtfcc	Namelsad	Number of Records	Statefp	Tractce
468263	0	5	113	S	4.8113E+11	POLYGON	32.7888554	-96.9736227	G5030	Block Group 5	1	48	15204
1217001	298	1	113	S	4.8113E+11	POLYGON	32.7254769	-96.6348901	G5030	Block Group 1	1	48	11800
1316716	0	3	113	S	4.8113E+11	POLYGON	32.7269054	-96.6526283	G5030	Block Group 3	1	48	11800
933928	0	3	113	S	4.8113E+11	POLYGON	32.859573	-96.6959829	G5030	Block Group 3	1	48	12800
606214	0	5	113	S	4.8113E+11	POLYGON	32.8545119	-96.6803356	G5030	Block Group 5	1	48	12800
918555	0	2	113	S	4.8113E+11	POLYGON	32.8467541	-96.6903805	G5030	Block Group 2	1	48	12800
1164311	0	3	113	S	4.8113E+11	POLYGON	32.8613084	-97.0116873	G5030	Block Group 3	1	48	14133
1295485	2483	3	113	S	4.8113E+11	POLYGON	32.7416254	-96.6271098	G5030	Block Group 3	1	48	17201
1307317	2632	1	113	S	4.8113E+11	POLYGON	32.7246272	-96.6251422	G5030	Block Group 1	1	48	17201
1179340	9237	1	113	S	4.8113E+11	POLYGON	32.7431492	-96.6072694	G5030	Block Group 1	1	48	17202
2165946	19191	4	113	S	4.8113E+11	POLYGON	32.7274081	-96.6075405	G5030	Block Group 4	1	48	17202
901804	0	2	113	S	4.8113E+11	POLYGON	32.7105121	-96.6176413	G5030	Block Group 2	1	48	17202
1190908	0	2	113	S	4.8113E+11	POLYGON	32.9030056	-96.8080689	G5030	Block Group 2	1	48	13400
1652764	0	1	113	S	4.8113E+11	POLYGON	32.9024555	-96.824176	G5030	Block Group 1	1	48	13500
963842	8731	1	113	S	4.8113E+11	POLYGON	32.973622	-96.7720628	G5030	Block Group 1	1	48	13605
498945	0	2	113	S	4.8113E+11	POLYGON	32.974836	-96.7815921	G5030	Block Group 2	1	48	13605
648932	0	3	113	S	4.8113E+11	POLYGON	32.9660922	-96.782273	G5030	Block Group 3	1	48	13605
666848	0	4	113	S	4.8113E+11	POLYGON	32.9652793	-96.7737948	G5030	Block Group 4	1	48	13605
752869	0	2	113	S	4.8113E+11	POLYGON	32.9554857	-96.7947492	G5030	Block Group 2	1	48	13606
872050	0	3	113	S	4.8113E+11	POLYGON	32.9567851	-96.800829	G5030	Block Group 3	1	48	13606
580359	0	1	113	S	4.8113E+11	POLYGON	32.9590392	-96.7739345	G5030	Block Group 1	1	48	13607
1141777	0	4	113	S	4.8113E+11	POLYGON	32.7489767	-96.5905778	G5030	Block Group 4	1	48	17400
735364	27427	1	113	S	4.8113E+11	POLYGON	32.7594836	-96.6030189	G5030	Block Group 1	1	48	17500
2178432	0	2	113	S	4.8113E+11	POLYGON	32.763155	-96.6131333	G5030	Block Group 2	1	48	17500
1648493	36271	3	113	S	4.8113E+11	POLYGON	32.7498038	-96.6016885	G5030	Block Group 3	1	48	17500
748649	0	1	113	S	4.8113E+11	POLYGON	32.7663222	-96.6395926	G5030	Block Group 1	1	48	17602
885872	0	2	113	S	4.8113E+11	POLYGON	32.7619958	-96.6272947	G5030	Block Group 2	1	48	17606
1614995	0	3	113	S	4.8113E+11	POLYGON	32.7541381	-96.6228674	G5030	Block Group 3	1	48	17606
821573	0	4	113	S	4.8113E+11	POLYGON	32.7963746	-96.6415773	G5030	Block Group 4	1	48	17804
3346877	0	1	113	S	4.8113E+11	POLYGON	32.7850401	-96.6566134	G5030	Block Group 1	1	48	17805
2659134	26746	3	113	S	4.8113E+11	POLYGON	32.5880821	-96.7931638	G5030	Block Group 3	1	48	16802
1771141	0	2	113	S	4.8113E+11	POLYGON	32.5933482	-96.7636881	G5030	Block Group 2	1	48	16803
1419454	0	1	113	S	4.8113E+11	POLYGON	32.597601	-96.7824428	G5030	Block Group 1	1	48	16804
2261052	0	3	113	S	4.8113E+11	POLYGON	32.5977757	-96.8143126	G5030	Block Group 3	1	48	16804
555027	0	1	113	S	4.8113E+11	POLYGON	32.7444715	-96.619103	G5030	Block Group 1	1	48	17604
854767	0	2	113	S	4.8113E+11	POLYGON	32.7850507	-96.5995105	G5030	Block Group 2	1	48	17702
224234	0	3	113	S	4.8113E+11	POLYGON	32.7832722	-96.6149616	G5030	Block Group 3	1	48	17703
764175	0	1	113	S	4.8113E+11	POLYGON	32.7806647	-96.6046425	G5030	Block Group 1	1	48	17704
324441	0	2	113	S	4.8113E+11	POLYGON	32.7782465	-96.6092538	G5030	Block Group 2	1	48	17704
1617701	0	4	113	S	4.8113E+11	POLYGON	32.7725122	-96.6113279	G5030	Block Group 4	1	48	17704
1009687	0	2	113	S	4.8113E+11	POLYGON	32.8029319	-96.637871	G5030	Block Group 2	1	48	17804
818244	0	2	113	S	4.8113E+11	POLYGON	32.8742112	-96.8787292	G5030	Block Group 2	1	48	9803
13997952	837187	4	113	S	4.8113E+11	POLYGON	32.7347662	-96.7268403	G5030	Block Group 4	1	48	11500
5065163	149613	3	113	S	4.8113E+11	POLYGON	32.7048154	-96.7163225	G5030	Block Group 3	1	48	11601
629923	0	2	113	S	4.8113E+11	POLYGON	32.8070132	-96.7122508	G5030	Block Group 2	1	48	12209
745371	0	2	113	S	4.8113E+11	POLYGON	32.7467609	-97.0257766	G5030	Block Group 2	1	48	15404
788235	0	2	113	S	4.8113E+11	POLYGON	32.7509543	-96.9745954	G5030	Block Group 2	1	48	15700
729860	0	2	113	S	4.8113E+11	POLYGON	32.7554346	-96.9572104	G5030	Block Group 2	1	48	15800
295567	0	1	113	S	4.8113E+11	POLYGON	32.7430686	-96.9909649	G5030	Block Group 1	1	48	15900
410380	0	1	113	S	4.8113E+11	POLYGON	32.7402613	-97.0115612	G5030	Block Group 1	1	48	16001
479938	0	2	113	S	4.8113E+11	POLYGON	32.7401556	-97.0062427	G5030	Block Group 2	1	48	16001
220709	0	4	113	S	4.8113E+11	POLYGON	32.7322354	-97.007495	G5030	Block Group 4	1	48	16001
517918	0	2	113	S	4.8113E+11	POLYGON	32.7564397	-97.0247318	G5030	Block Group 2	1	48	15403
2143444	4265	1	113	S	4.8113E+11	POLYGON	32.9565709	-97.0024585	G5030	Block Group 1	1	48	14126
539305	0	1	113	S	4.8113E+11	POLYGON	32.8104118	-96.9789887	G5030	Block Group 1	1	48	15305
223084	0	3	113	S	4.8113E+11	POLYGON	32.8796067	-96.9668138	G5030	Block Group 3	1	48	14311
410916	0	1	113	S	4.8113E+11	POLYGON	32.8030143	-96.9818271	G5030	Block Group 1	1	48	15306
687782	0	3	113	S	4.8113E+11	POLYGON	32.7965678	-96.9806559	G5030	Block Group 3	1	48	15306
3496474	6128	1	113	S	4.8113E+11	POLYGON	32.7778438	-97.0198052	G5030	Block Group 1	1	48	15401
602547	0	2	113	S	4.8113E+11	POLYGON	32.7786611	-97.0321597	G5030	Block Group 2	1	48	15401
582737	0	3	113	S	4.8113E+11	POLYGON	32.7700512	-97.0317266	G5030	Block Group 3	1	48	15401
869193	6230	4	113	S	4.8113E+11	POLYGON	32.7668534	-97.024857	G5030	Block Group 4	1	48	15401
369102	0	1	113	S	4.8113E+11	POLYGON	32.883098	-96.9684361	G5030	Block Group 1	1	48	14311
386767	7823	2	113	S	4.8113E+11	POLYGON	32.8413398	-96.9411581	G5030	Block Group 2	1	48	14204
402546	0	2	113	S	4.8113E+11	POLYGON	32.8462354	-96.9742787	G5030	Block Group 2	1	48	14302
343576	0	3	113	S	4.8113E+11	POLYGON	32.8472879	-96.9702437	G5030	Block Group 3	1	48	14302
164465	0	3	113	S	4.8113E+11	POLYGON	32.9053633	-96.9614874	G5030	Block Group 3	1	48	14136
727266	30513	2	113	S	4.8113E+11	POLYGON	32.8370288	-96.766585	G5030	Block Group 2	1	48	202
705454	0	4	113	S	4.8113E+11	POLYGON	32.841513	-96.7836646	G5030	Block Group 4	1	48	19302
524947	0	2	113	S	4.8113E+11	POLYGON	32.8139059	-96.773571	G5030	Block Group 2	1	48	1002
630438	0	3	113	S	4.8113E+11	POLYGON	32.8048004	-96.9258851	G5030	Block Group 3	1	48	15000
308400	0	2	113	S	4.8113E+11	POLYGON	32.7474514	-96.8474145	G5030	Block Group 2	1	48	4600
328942	0	2	113	S	4.8113E+11	POLYGON	32.9282849	-96.7152909	G5030	Block Group 2	1	48	19018
2334311	24849	1	113	S	4.8113E+11	POLYGON	32.6615818	-96.5543703	G5030	Block Group 1	1	48	17003
2639659	4297	4	113	S	4.8113E+11	POLYGON	32.6540368	-96.5300908	G5030	Block Group 4	1	48	17003
7896163	0	1	113	S	4.8113E+11	POLYGON	32.8892671	-96.6728813	G5030	Block Group 1	1	48	18501
710673	0	4	113	S	4.8113E+11	POLYGON	32.840503	-96.9696988	G5030	Block Group 4	1	48	14302
350796	0	5	113	S	4.8113E+11	POLYGON	32.8488935	-96.9634416	G5030	Block Group 5	1	48	14307
1052215	0	3	113	S	4.8113E+11	POLYGON	32.7518386	-96.5783936	G5030	Block Group 3	1	48	17303
374248	0	3	113	S	4.8113E+11	POLYGON	32.7903155	-96.6063153	G5030	Block Group 3	1	48	17702
295648	0	2	113	S	4.8113E+11	POLYGON	32.8297124	-96.8542004	G5030	Block Group 2	1	48	406
273750	0	2	113	S	4.8113E+11	POLYGON	32.8195656	-96.8320751	G5030	Block Group 2	1	48	404
269103	0	3	113	S	4.8113E+11	POLYGON	32.8195362	-96.8254056	G5030	Block Group 3	1	48	404
936186	0	2	113	S	4.8113E+11	POLYGON	32.8034844	-96.8109306	G5030	Block Group 2	1	48	500
235280	0	3	113	S	4.8113E+11	POLYGON	32.8083478	-96.8155565	G5030	Block Group 3	1	48	500
1153596	25091	1	113	S	4.8113E+11	POLYGON	32.8586555	-96.6217164	G5030	Block Group 1	1	48	18126
409476	0	3	113	S	4.8113E+11	POLYGON	32.8615668	-96.6331188	G5030	Block Group 3	1	48	18126
680095	0	5	113	S	4.8113E+11	POLYGON	32.8531413	-96.630769	G5030	Block Group 5	1	48	18126
750408	0	2	113	S	4.8113E+11	POLYGON	32.8229097	-96.639801	G5030	Block Group 2	1	48	18002
22398203	119129	1	113	S	4.8113E+11	POLYGON	32.7721875	-96.5303216	G5030	Block Group 1	1	48	18104
988363	4695	1	113	S	4.8113E+11	POLYGON	32.8711216	-96.603995	G5030	Block Group 1	1	48	18110
883193	0	1	113	S	4.8113E+11	POLYGON	32.872315	-96.6184744	G5030	Block Group 1	1	48	18111
421600	0	2	113	S	4.8113E+11	POLYGON	32.8705841	-96.6258579	G5030	Block Group 2	1	48	18111
584402	0	3	113	S	4.8113E+11	POLYGON	32.8657202	-96.62017	G5030	Block Group 3	1	48	18111
756767	0	2	113	S	4.8113E+11	POLYGON	32.8518404	-96.6404497	G5030	Block Group 2	1	48	18127
826149	0	4	113	S	4.8113E+11	POLYGON	32.8628703	-96.6129748	G5030	Block Group 4	1	48	18111
3421749	0	2	113	S	4.8113E+11	POLYGON	32.9011227	-96.5813571	G5030	Block Group 2	1	48	18133
1186942	0	2	113	S	4.8113E+11	POLYGON	32.8869425	-96.5239458	G5030	Block Group 2	1	48	18135
914519	6352	2	113	S	4.8113E+11	POLYGON	32.8550858	-96.59705	G5030	Block Group 2	1	48	18118
329702	0	1	113	S	4.8113E+11	POLYGON	32.8515924	-96.5973267	G5030	Block Group 1	1	48	18118
719787	17228	2	113	S	4.8113E+11	POLYGON	32.8597691	-96.5538201	G5030	Block Group 2	1	48	18137
1453462	0	1	113	S	4.8113E+11	POLYGON	32.8471609	-96.585642	G5030	Block Group 1	1	48	18138
3947683	0	1	113	S	4.8113E+11	POLYGON	32.9346357	-96.5909435	G5030	Block Group 1	1	48	18120
1304889	0	1	113	S	4.8113E+11	POLYGON	32.9234742	-96.6021632	G5030	Block Group 1	1	48	18121
306279	0	3	113	S	4.8113E+11	POLYGON	32.8263695	-96.8269978	G5030	Block Group 3	1	48	601
285391	0	2	113	S	4.8113E+11	POLYGON	32.8209101	-96.8103308	G5030	Block Group 2	1	48	603
343119	0	3	113	S	4.8113E+11	POLYGON	32.8167961	-96.8143878	G5030	Block Group 3	1	48	603
270998	0	1	113	S	4.8113E+11	POLYGON	32.812441	-96.8094824	G5030	Block Group 1	1	48	605
194943	0	3	113	S	4.8113E+11	POLYGON	32.8116689	-96.8022564	G5030	Block Group 3	1	48	606
266904	0	2	113	S	4.8113E+11	POLYGON	32.8084933	-96.8048168	G5030	Block Group 2	1	48	605
272576	0	1	113	S	4.8113E+11	POLYGON	32.8127509	-96.7966519	G5030	Block Group 1	1	48	701
613855	0	2	113	S	4.8113E+11	POLYGON	32.8097788	-96.7949049	G5030	Block Group 2	1	48	701
357427	0	1	113	S	4.8113E+11	POLYGON	32.826547	-96.7858152	G5030	Block Group 1	1	48	702
273061	0	2	113	S	4.8113E+11	POLYGON	32.8210513	-96.7905152	G5030	Block Group 2	1	48	702
200328	0	3	113	S	4.8113E+11	POLYGON	32.817234	-96.793072	G5030	Block Group 3	1	48	702
512051	0	3	113	S	4.8113E+11	POLYGON	32.9342754	-96.87771	G5030	Block Group 3	1	48	13902
225720	0	2	113	S	4.8113E+11	POLYGON	32.8671033	-96.9877017	G5030	Block Group 2	1	48	14103
232508	0	1	113	S	4.8113E+11	POLYGON	32.9367243	-96.9506758	G5030	Block Group 1	1	48	14131
520711	0	3	113	S	4.8113E+11	POLYGON	32.9536543	-96.7824805	G5030	Block Group 3	1	48	13607
600391	0	3	113	S	4.8113E+11	POLYGON	32.922816	-96.8502177	G5030	Block Group 3	1	48	13804
272521	4144	3	113	S	4.8113E+11	POLYGON	32.9719436	-96.9741945	G5030	Block Group 3	1	48	14135
243388	0	2	113	S	4.8113E+11	POLYGON	32.8641556	-97.0114792	G5030	Block Group 2	1	48	14133
265881	0	1	113	S	4.8113E+11	POLYGON	32.8624807	-96.9990232	G5030	Block Group 1	1	48	14113
154303	0	4	113	S	4.8113E+11	POLYGON	32.8584527	-97.0025007	G5030	Block Group 4	1	48	14113
127100	0	5	113	S	4.8113E+11	POLYGON	32.8586203	-96.9981265	G5030	Block Group 5	1	48	14113
524715	0	1	113	S	4.8113E+11	POLYGON	32.854135	-96.9965805	G5030	Block Group 1	1	48	14115
423691	0	2	113	S	4.8113E+11	POLYGON	32.8539148	-97.0043891	G5030	Block Group 2	1	48	14115
329548	0	3	113	S	4.8113E+11	POLYGON	32.8489781	-97.0047275	G5030	Block Group 3	1	48	14115
320997	0	4	113	S	4.8113E+11	POLYGON	32.8493349	-96.996534	G5030	Block Group 4	1	48	14115
617509	0	5	113	S	4.8113E+11	POLYGON	32.8424618	-97.0058283	G5030	Block Group 5	1	48	14115
171750	0	2	113	S	4.8113E+11	POLYGON	32.855526	-97.0117874	G5030	Block Group 2	1	48	14116
926104	0	3	113	S	4.8113E+11	POLYGON	32.8499049	-97.0135376	G5030	Block Group 3	1	48	14116
794677	0	4	113	S	4.8113E+11	POLYGON	32.8441129	-97.0193139	G5030	Block Group 4	1	48	14116
585845	0	5	113	S	4.8113E+11	POLYGON	32.8417751	-97.0123331	G5030	Block Group 5	1	48	14116
559798	0	1	113	S	4.8113E+11	POLYGON	32.9653099	-96.9810205	G5030	Block Group 1	1	48	14119
737453	0	2	113	S	4.8113E+11	POLYGON	32.9657969	-96.9890716	G5030	Block Group 2	1	48	14119
762997	0	3	113	S	4.8113E+11	POLYGON	32.9208651	-96.8934369	G5030	Block Group 3	1	48	14001
427389	0	2	113	S	4.8113E+11	POLYGON	32.9209509	-96.8846069	G5030	Block Group 2	1	48	14001
183204	0	4	113	S	4.8113E+11	POLYGON	32.8241239	-96.8235421	G5030	Block Group 4	1	48	601
374445	0	1	113	S	4.8113E+11	POLYGON	32.715266	-96.8439153	G5030	Block Group 1	1	48	6301
2000822	6066	3	113	S	4.8113E+11	POLYGON	32.9563611	-96.9863799	G5030	Block Group 3	1	48	14119
1427927	0	1	113	S	4.8113E+11	POLYGON	32.9579031	-96.9630528	G5030	Block Group 1	1	48	14120
1089838	23084	1	113	S	4.8113E+11	POLYGON	32.9739525	-96.9868798	G5030	Block Group 1	1	48	14135
492096	0	4	113	S	4.8113E+11	POLYGON	32.9733266	-96.9695069	G5030	Block Group 4	1	48	14123
2662845	4001	1	113	S	4.8113E+11	POLYGON	32.6830086	-96.7582105	G5030	Block Group 1	1	48	11401
492955	0	2	113	S	4.8113E+11	POLYGON	32.7103476	-96.8187702	G5030	Block Group 2	1	48	5600
606778	0	1	113	S	4.8113E+11	POLYGON	32.7452063	-96.6960624	G5030	Block Group 1	1	48	9104
154518	0	4	113	S	4.8113E+11	POLYGON	32.7925602	-96.7647032	G5030	Block Group 4	1	48	1502
348570	0	4	113	S	4.8113E+11	POLYGON	32.8593211	-96.6289178	G5030	Block Group 4	1	48	18126
632355	0	4	113	S	4.8113E+11	POLYGON	32.9342519	-96.6355353	G5030	Block Group 4	1	48	19026
74561	0	5	113	S	4.8113E+11	POLYGON	32.8934061	-96.7271936	G5030	Block Group 5	1	48	7825
662723	0	3	113	S	4.8113E+11	POLYGON	32.8824463	-96.7134995	G5030	Block Group 3	1	48	13009
145857	0	2	113	S	4.8113E+11	POLYGON	32.9075579	-96.7104904	G5030	Block Group 2	1	48	18505
789881	0	3	113	S	4.8113E+11	POLYGON	32.9275047	-96.8960022	G5030	Block Group 3	1	48	13901
414961	0	3	113	S	4.8113E+11	POLYGON	32.8266157	-96.9679855	G5030	Block Group 3	1	48	14501
571866	0	3	113	S	4.8113E+11	POLYGON	32.9429278	-96.773581	G5030	Block Group 3	1	48	13609
482418	0	2	113	S	4.8113E+11	POLYGON	32.6962029	-96.998785	G5030	Block Group 2	1	48	16408
148505	0	1	113	S	4.8113E+11	POLYGON	32.8055285	-96.8008534	G5030	Block Group 1	1	48	1800
252351	0	1	113	S	4.8113E+11	POLYGON	32.8221609	-96.8301656	G5030	Block Group 1	1	48	404
404552	143	1	113	S	4.8113E+11	POLYGON	32.7472642	-96.8409851	G5030	Block Group 1	1	48	4600
438989	0	1	113	S	4.8113E+11	POLYGON	32.964611	-96.8075124	G5030	Block Group 1	1	48	13621
735240	0	1	113	S	4.8113E+11	POLYGON	32.9828228	-96.789836	G5030	Block Group 1	1	48	13617
469099	0	3	113	S	4.8113E+11	POLYGON	32.9780481	-96.8022571	G5030	Block Group 3	1	48	13617
907530	8682	1	113	S	4.8113E+11	POLYGON	32.9825136	-96.7736081	G5030	Block Group 1	1	48	13618
1105721	2530	2	113	S	4.8113E+11	POLYGON	32.9714009	-96.794125	G5030	Block Group 2	1	48	13619
1043863	2356	3	113	S	4.8113E+11	POLYGON	32.9698269	-96.8013353	G5030	Block Group 3	1	48	13619
337046	0	2	113	S	4.8113E+11	POLYGON	32.9408574	-96.887152	G5030	Block Group 2	1	48	13711
664068	0	2	113	S	4.8113E+11	POLYGON	32.9835376	-96.7982862	G5030	Block Group 2	1	48	13617
400695	0	1	113	S	4.8113E+11	POLYGON	32.944529	-96.8778874	G5030	Block Group 1	1	48	13712
425259	0	2	113	S	4.8113E+11	POLYGON	32.9407595	-96.8785619	G5030	Block Group 2	1	48	13712
966328	0	1	113	S	4.8113E+11	POLYGON	32.9512948	-96.900189	G5030	Block Group 1	1	48	13714
412470	0	1	113	S	4.8113E+11	POLYGON	32.9500111	-96.8737656	G5030	Block Group 1	1	48	13715
2239535	38180	1	113	S	4.8113E+11	POLYGON	32.9671329	-96.9133531	G5030	Block Group 1	1	48	13716
632023	0	2	113	S	4.8113E+11	POLYGON	32.9721559	-96.9030078	G5030	Block Group 2	1	48	13716
1047268	48170	3	113	S	4.8113E+11	POLYGON	32.9706192	-96.8963382	G5030	Block Group 3	1	48	13716
332951	0	1	113	S	4.8113E+11	POLYGON	32.9652019	-96.8931756	G5030	Block Group 1	1	48	13718
970416	0	2	113	S	4.8113E+11	POLYGON	32.9794611	-96.9034445	G5030	Block Group 2	1	48	13719
541415	0	3	113	S	4.8113E+11	POLYGON	32.8130452	-96.6392389	G5030	Block Group 3	1	48	17807
2146186	12052	2	113	S	4.8113E+11	POLYGON	32.598139	-96.795875	G5030	Block Group 2	1	48	16804
314212	0	3	113	S	4.8113E+11	POLYGON	32.727406	-96.8184194	G5030	Block Group 3	1	48	5400
670200	0	2	113	S	4.8113E+11	POLYGON	32.9799642	-96.8937282	G5030	Block Group 2	1	48	13720
900984	0	1	113	S	4.8113E+11	POLYGON	32.9788667	-96.8830641	G5030	Block Group 1	1	48	13720
1001179	3763	1	113	S	4.8113E+11	POLYGON	32.9764456	-96.8583882	G5030	Block Group 1	1	48	13721
1206881	0	3	113	S	4.8113E+11	POLYGON	32.979225	-96.8763527	G5030	Block Group 3	1	48	13721
2441055	0	1	113	S	4.8113E+11	POLYGON	32.9782977	-96.8491299	G5030	Block Group 1	1	48	13722
922017	2901	2	113	S	4.8113E+11	POLYGON	32.984318	-96.8621438	G5030	Block Group 2	1	48	13722
281375	0	6	113	S	4.8113E+11	POLYGON	32.9190411	-96.7031463	G5030	Block Group 6	1	48	19004
412203	0	2	113	S	4.8113E+11	POLYGON	32.8333652	-96.6858418	G5030	Block Group 2	1	48	12400
447005	0	6	113	S	4.8113E+11	POLYGON	32.7111414	-96.7788891	G5030	Block Group 6	1	48	8802
126819	0	1	113	S	4.8113E+11	POLYGON	32.8120439	-96.7850139	G5030	Block Group 1	1	48	800
315962	0	3	113	S	4.8113E+11	POLYGON	32.9033935	-96.6386067	G5030	Block Group 3	1	48	18700
455763	0	3	113	S	4.8113E+11	POLYGON	32.7447914	-96.8196777	G5030	Block Group 3	1	48	4800
497403	0	2	113	S	4.8113E+11	POLYGON	32.8629011	-96.6371082	G5030	Block Group 2	1	48	18126
1412456	23955	4	113	S	4.8113E+11	POLYGON	32.8111944	-96.7198625	G5030	Block Group 4	1	48	8100
306282	0	4	113	S	4.8113E+11	POLYGON	32.92415	-96.7030528	G5030	Block Group 4	1	48	19004
175404	0	4	113	S	4.8113E+11	POLYGON	32.7966035	-96.7766827	G5030	Block Group 4	1	48	1504
1456614	0	1	113	S	4.8113E+11	POLYGON	32.9210985	-96.7949776	G5030	Block Group 1	1	48	13200
384318	0	6	113	S	4.8113E+11	POLYGON	32.9279627	-96.8703839	G5030	Block Group 6	1	48	13803
651945	3225	2	113	S	4.8113E+11	POLYGON	32.8328304	-96.9721908	G5030	Block Group 2	1	48	14501
106289	0	3	113	S	4.8113E+11	POLYGON	32.858753	-97.0063914	G5030	Block Group 3	1	48	14113
199812	0	2	113	S	4.8113E+11	POLYGON	32.8734011	-96.8627585	G5030	Block Group 2	1	48	9802
505100	0	5	113	S	4.8113E+11	POLYGON	32.6508328	-96.8950845	G5030	Block Group 5	1	48	16516
120986	0	1	113	S	4.8113E+11	POLYGON	32.8180074	-96.8098588	G5030	Block Group 1	1	48	603
1131054	245567	4	113	S	4.8113E+11	POLYGON	32.8638754	-96.9297868	G5030	Block Group 4	1	48	14206
1655391	0	1	113	S	4.8113E+11	POLYGON	32.5965887	-96.9310762	G5030	Block Group 1	1	48	16625
896186	0	2	113	S	4.8113E+11	POLYGON	32.5792081	-96.9304481	G5030	Block Group 2	1	48	16615
1937993	0	4	113	S	4.8113E+11	POLYGON	32.5916358	-96.6928175	G5030	Block Group 4	1	48	16903
6703430	2547977	4	113	S	4.8113E+11	POLYGON	32.6424966	-96.6000956	G5030	Block Group 4	1	48	17001
1264414	3541	2	113	S	4.8113E+11	POLYGON	32.6658891	-96.570253	G5030	Block Group 2	1	48	17003
438555	0	1	113	S	4.8113E+11	POLYGON	32.8383487	-96.6355266	G5030	Block Group 1	1	48	18001
174372	0	5	113	S	4.8113E+11	POLYGON	32.8552241	-96.874549	G5030	Block Group 5	1	48	7201
9917652	25667	1	113	S	4.8113E+11	POLYGON	32.793394	-96.8285144	G5030	Block Group 1	1	48	10000
5930362	2124671	2	113	S	4.8113E+11	POLYGON	32.6480805	-96.9813387	G5030	Block Group 2	1	48	16510
24059780	5870862	2	113	S	4.8113E+11	POLYGON	32.811384	-96.5557414	G5030	Block Group 2	1	48	18104
476808	0	2	113	S	4.8113E+11	POLYGON	32.7311768	-96.8860385	G5030	Block Group 2	1	48	6501
338643	11955	4	113	S	4.8113E+11	POLYGON	32.9237865	-96.815595	G5030	Block Group 4	1	48	9604
332057	0	1	113	S	4.8113E+11	POLYGON	32.7534746	-96.7616596	G5030	Block Group 1	1	48	3800
4240425	490842	1	113	S	4.8113E+11	POLYGON	32.7209387	-96.7242418	G5030	Block Group 1	1	48	9303
547043	0	1	113	S	4.8113E+11	POLYGON	32.9126719	-96.6689285	G5030	Block Group 1	1	48	19013
67393	0	4	113	S	4.8113E+11	POLYGON	32.8684388	-96.7586296	G5030	Block Group 4	1	48	7818
15802648	170370	1	113	S	4.8113E+11	POLYGON	32.7852499	-97.006089	G5030	Block Group 1	1	48	15304
397892	0	3	113	S	4.8113E+11	POLYGON	32.8969249	-96.7210194	G5030	Block Group 3	1	48	7811
94749	0	1	113	S	4.8113E+11	POLYGON	32.9343325	-96.7594646	G5030	Block Group 1	1	48	19212
10119187	96719	1	113	S	4.8113E+11	POLYGON	32.5608988	-97.0026119	G5030	Block Group 1	1	48	16523
58882	0	1	113	S	4.8113E+11	POLYGON	32.934886	-96.8545129	G5030	Block Group 1	1	48	13805
94211	0	2	113	S	4.8113E+11	POLYGON	32.8613542	-96.8668868	G5030	Block Group 2	1	48	7202
619493	0	2	113	S	4.8113E+11	POLYGON	32.953494	-96.7256487	G5030	Block Group 2	1	48	19100
1337423	0	3	113	S	4.8113E+11	POLYGON	32.9480898	-96.7340434	G5030	Block Group 3	1	48	19100
498545	0	1	113	S	4.8113E+11	POLYGON	32.9475706	-96.7405973	G5030	Block Group 1	1	48	19202
409508	0	4	113	S	4.8113E+11	POLYGON	32.944479	-96.7540682	G5030	Block Group 4	1	48	19202
333524	0	5	113	S	4.8113E+11	POLYGON	32.9420411	-96.7476304	G5030	Block Group 5	1	48	19202
89807	14077	2	113	S	4.8113E+11	POLYGON	32.9412119	-96.7526962	G5030	Block Group 2	1	48	19202
638474	8831	2	113	S	4.8113E+11	POLYGON	32.9595849	-96.7416353	G5030	Block Group 2	1	48	19203
524302	0	4	113	S	4.8113E+11	POLYGON	32.9572352	-96.7536283	G5030	Block Group 4	1	48	19203
604516	0	1	113	S	4.8113E+11	POLYGON	32.9571027	-96.7586777	G5030	Block Group 1	1	48	19204
884795	0	2	113	S	4.8113E+11	POLYGON	32.9563785	-96.765081	G5030	Block Group 2	1	48	19204
518817	9966	3	113	S	4.8113E+11	POLYGON	32.9489768	-96.7632922	G5030	Block Group 3	1	48	19204
471896	0	4	113	S	4.8113E+11	POLYGON	32.9434848	-96.7605342	G5030	Block Group 4	1	48	19204
1953183	7116	1	113	S	4.8113E+11	POLYGON	32.9788485	-96.7628481	G5030	Block Group 1	1	48	19205
568785	0	2	113	S	4.8113E+11	POLYGON	32.9669082	-96.7594987	G5030	Block Group 2	1	48	19205
552493	0	3	113	S	4.8113E+11	POLYGON	32.9662783	-96.7658114	G5030	Block Group 3	1	48	19205
530357	0	2	113	S	4.8113E+11	POLYGON	32.8963023	-96.6591363	G5030	Block Group 2	1	48	18600
808671	0	2	113	S	4.8113E+11	POLYGON	32.9039971	-96.6451969	G5030	Block Group 2	1	48	18700
378152	0	1	113	S	4.8113E+11	POLYGON	32.8962253	-96.6360515	G5030	Block Group 1	1	48	18700
2080765	4045	1	113	S	4.8113E+11	POLYGON	32.9247196	-96.6347491	G5030	Block Group 1	1	48	18801
25122503	176531	3	113	S	4.8113E+11	POLYGON	32.5985773	-96.7233995	G5030	Block Group 3	1	48	16903
1397856	0	1	113	S	4.8113E+11	POLYGON	32.9801159	-96.749336	G5030	Block Group 1	1	48	19206
